Category,ID,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_MF_DIRECT,GO:0001222,transcription corepressor binding,2,50,0.007730705,"SMAD4, CTBP2",4,49,18967,193.5408163,0.289277073,0.340151,0.340151
GOTERM_MF_DIRECT,GO:0042802,identical protein binding,3,75,0.023587546,"SMAD4, CTBP2, TXNRD1",4,1736,18967,8.194268433,0.650163068,0.518926001,0.518926001
GOTERM_MF_DIRECT,GO:0003682,chromatin binding,2,50,0.076722273,"SMAD4, CTBP2",4,498,18967,19.04317269,0.970172024,1,1
