"","GSM283173","GSM283177","GSM283187","GSM283189","GSM283192","GSM283196","GSM283203","GSM283222","GSM283225","GSM283230","GSM283252","GSM283255","GSM283258","GSM283277","GSM283278","GSM283280","GSM283378","GSM283396","GSM283397","GSM283398","GSM283400","GSM283401","GSM283403","GSM283405"
"7265",-1.60288661261315,-0.400605453298972,-0.285335197818334,-1.52603977562606,-0.445226197355993,-0.637343289823722,-1.49257421758329,-1.0661982188162,-0.917462405292798,-0.276658942029469,0.427357241981306,-0.209727825943938,-0.243193383986703,-0.0808234542236549,-0.198572639929682,-0.400605453298972,1.14500754223173,0.762012822408963,1.21069919320456,1.11402091441435,0.85497270586109,0.638066311139461,1.54039691318144,2.09071942321803
"36070",-0.497109068157512,-0.929228294766301,-1.17684717742976,-0.327174540839449,-1.1841300857434,-0.248276367441777,-1.48879841686364,-1.2484624425138,-1.19990972042293,-0.431562893334831,-0.147529469103211,-0.115970199744142,-0.0771280220714423,0.859939514282448,-0.714382499514178,-0.56022760687565,0.671797716180307,1.26535474374126,1.1816012981345,1.49355253756837,0.993459500032354,0.993459500032354,1.21437438554584,1.67319760930461
"11942",-1.29125693149727,-1.16243355374552,-0.938843553279848,-1.14910699742638,0.0828590978546912,-0.620486930100245,-0.861845672324781,-1.00621669911553,-1.14392444774671,-0.871470407444165,-0.467971896670017,0.150232243690375,-0.522758850426507,0.459704495990547,0.193173369607623,-0.314716498999836,0.935018338040093,0.756590556211525,0.679592675256458,1.50435843856362,1.41033218008964,1.0519958879526,1.04163078859326,2.08554436692638
"11728",-2.03383630958345,-1.17609419341756,-0.778225862424944,-1.00299563382986,-0.697274297244629,-1.01505224992055,-0.782531796743046,-0.730860584925824,-0.725693463744101,-0.651631393472749,0.0536806478323366,0.285339914146217,-0.394136521250258,0.553169028732153,0.289645848464319,0.0820998143318089,0.948453799133905,0.415379130552894,0.72971233577433,1.07160352063162,0.888170718680479,0.989790768587683,1.44019149826114,2.24109528142809
"12301",-1.10298169156673,-0.927588696378887,-0.708169929119603,-1.21020574935363,-0.554789819967482,-0.306967328791138,-0.662013877754381,-0.891373948384636,-1.01208977503214,-1.02274117150104,-1.04120359204712,-0.328270121728932,-0.147906474855604,0.353419252280495,0.280989756291994,-0.297736118518093,1.02800769531066,1.20056031810679,0.274598918410655,1.64720887670255,0.761722783588225,1.61525468729586,0.973330526770318,2.07894548024186
"12628",-1.29542783510201,-0.787880210335805,-0.662346043016233,-1.22616760485672,-1.61034544449852,-1.16231833009936,-0.691565202650961,-0.655852896430738,-0.564948844233807,-0.74675694862767,-0.0747162770289263,0.309461562612867,-0.251113425934877,0.507502533470468,0.129817840414169,-0.0173601488570529,0.823502333964563,0.162283573341645,0.802940703110495,1.76500858886135,0.983666616406775,0.621132598716632,1.55398132483276,2.08750153594094
"7267",-1.56980465091567,-1.48309299414145,-0.850820496829388,-1.34038005903387,-0.366680413173297,0.0316512601333001,-1.06127691379183,-0.552749176667989,-0.824626350512174,-0.709914054571272,-0.465134273469032,-0.167062953307633,-0.0189305396516646,0.325206348171042,0.315270637498995,-0.550039437393794,1.40006959360154,0.781345792660456,0.868960695859412,1.28264755838645,0.870767188708875,0.749732167794853,1.18780668378964,2.1470543868545
"7270",-1.09557874083261,-0.607852789889724,-0.306554905137363,-1.7565509755081,-0.835709315233696,-0.358340479079175,-1.87047923818008,-0.269834225433169,-0.87242999493789,-0.737787502689179,-0.451554512174436,-0.0137310233936623,-0.164379965769843,0.317696649833935,0.00133387084395572,-0.290548455009894,0.84026016870131,0.609578975687784,1.13025938277546,1.56243353621712,1.13120093866531,0.801656377217414,1.32421989608479,1.91269232724174
"16478",-1.53413464687317,0.356671715842743,-0.285955283250245,-0.0552686681912239,-0.883268840099498,-0.734970301847269,-0.560582205939557,-0.592164302048828,-0.63885087890601,-0.590791167435381,-1.43938835854535,-0.891507647780177,-0.552343398258877,-0.00308955288025476,-0.357358283149466,-0.976641993813863,1.28353757991917,0.406104561926819,1.19977636849893,1.94950786744075,1.12837336859971,0.960850945759228,1.06108977254083,1.750403348491
"36433",-0.54604415832155,-1.25927769795814,-1.05387937701971,-0.495907560297209,-0.723948215827275,0.0733854237211116,-1.4323298266228,-1.6134685033559,-0.332559289314679,-0.87112339067292,0.544022521304439,-0.10775325301199,-0.395634364248527,-0.712627048531456,-0.243607260561817,-0.248459189402882,0.459922421392642,1.00172114197826,0.924090280521216,1.93652609869016,1.37370235312659,0.806026678721962,1.428690879992,1.48853133569847
