ID,GSM283161,GSM283162,GSM283163,GSM283164,GSM283165,GSM283166,GSM283167,GSM283168,GSM283169,GSM283170,GSM283171,GSM283172,GSM283173,GSM283175,GSM283177,GSM283186,GSM283187,GSM283188,GSM283189,GSM283190,GSM283192,GSM283194,GSM283196,GSM283199,GSM283203,GSM283221,GSM283222,GSM283223,GSM283225,GSM283227,GSM283230,GSM283235,GSM283252,GSM283253,GSM283255,GSM283257,GSM283258,GSM283277,GSM283278,GSM283280,GSM283319,GSM283320,GSM283321,GSM283322,GSM283323,GSM283324,GSM283325,GSM283326,GSM283327,GSM283328,GSM283329,GSM283330,GSM283331,GSM283332,GSM283333,GSM283334,GSM283335,GSM283336,GSM283337,GSM283338,GSM283339,GSM283340,GSM283341,GSM283342,GSM283343,GSM283344,GSM283345,GSM283346,GSM283347,GSM283348,GSM283349,GSM283350,GSM283351,GSM283352,GSM283353,GSM283354,GSM283355,GSM283356,GSM283357,GSM283358,GSM283359,GSM283360,GSM283363,GSM283364,GSM283365,GSM283366,GSM283367,GSM283368,GSM283369,GSM283370,GSM283371,GSM283372,GSM283373,GSM283374,GSM283375,GSM283376,GSM283377,GSM283378,GSM283379,GSM283380,GSM283381,GSM283382,GSM283383,GSM283384,GSM283396,GSM283397,GSM283398,GSM283399,GSM283400,GSM283401,GSM283402,GSM283403,GSM283404,GSM283405,GSM283406,GSM283407,GSM283408,GSM283409,GSM283410,GSM283411,GSM283412,GSM283413,GSM283414,GSM283416
PLAGL1,-2.662542681,-5.949094453,-2.779315137,-3.179304555,0.614639463,-2.465446791,1.315151905,1.975977214,1.735000834,2.504172826,-3.387705552,-3.946258614,-3.385041686,3.46075668,-2.994171563,3.074889113,-3.860899949,2.836688983,-2.632434377,2.939176764,-3.110799795,2.992681171,-2.80808467,-3.214698441,-3.332831932,-2.996575165,-3.479277744,-3.1577896,-3.489328917,-3.29233249,-3.168933869,-3.296014065,-2.425229541,-3.163302,-1.234968938,-3.220640208,0.20720817,0.980224577,2.135943099,1.721041476,-3.186647453,-2.749789471,-1.175310988,-2.472208332,-2.743695011,-3.352331981,-1.320866749,-2.327842193,-2.868997453,-2.963750563,1.732595318,-3.559028369,1.711468947,-1.957482894,1.834048246,0.41922334,3.108531931,0.424084238,1.217413897,-2.493117105,1.131638224,1.593702622,2.628834057,2.045727807,1.91978323,2.120323476,0.164098408,-3.311954929,1.767052122,-3.155154409,1.962917544,2.397866401,2.514156209,-1.237248704,-1.755123107,-2.853883017,-1.026182212,-1.220597844,2.262970965,-0.798943689,2.151564899,2.356848541,-3.488287348,-3.042833703,-1.067659929,-0.70610873,4.186436291,-0.838875521,-1.482625647,1.11207716,2.711315239,1.644964111,-2.44845644,-0.482517516,3.211168209,2.369242518,1.498698898,-3.24424779,2.495107388,2.634968546,-3.303530438,3.031862707,-3.67549718,-3.312185165,-3.543499706,1.395733544,2.750663258,-3.030394464,3.824540744,3.074952403,-3.789240845,3.312271874,-3.568458696,3.269635164,-1.243133376,NA,-0.405168553,NA,-0.217856419,0.254250763,0.377184278,-1.087756229,-3.541375426,-3.249319025
ICAM5,-2.96483667,-4.806311267,-2.997556416,-3.351565053,0.652956226,-2.66895229,1.215677402,2.628787609,2.40896088,2.739751671,-4.313833959,-4.422726156,-3.263158744,3.319244054,-3.783495906,3.584802375,-3.794727932,3.35740975,-3.558107744,3.446480561,-3.373668416,3.847485553,-2.902627537,-4.264271582,-3.841196074,-4.069272967,-3.994817259,-3.94872627,-3.735318615,-4.227247906,-3.705225686,-4.161398157,-2.241484149,-3.29926445,-1.688390775,-3.048753993,-0.241240073,0.807835879,1.528035701,0.816660053,-3.24745867,-3.771613034,-1.765037616,-3.729008462,NA,-4.51830841,-1.280132235,-3.485398553,-3.944826488,NA,0.487690733,-5.734569665,0.564899876,-3.742198428,1.330888346,-2.648295107,2.242921873,0.17662354,1.773839046,-2.933856077,0.853896408,2.146336403,1.642968044,2.994176004,2.649207772,2.377262608,-0.798061597,-3.263305801,2.15809974,-3.616343387,1.801964694,2.183315466,2.613634983,-3.928593991,-3.47364521,-4.705047978,-1.341362963,-0.939184596,3.139707289,-1.26263648,0.663321966,1.949879205,-2.784745266,-3.459615171,-1.258614367,-1.572363645,2.640856834,-1.287415372,-2.000316005,1.050522449,2.74163768,2.702106994,-2.73171821,-0.484837519,2.892583984,2.888840857,1.760757849,-3.261922233,3.094429474,2.608625691,-2.980535777,4.075500284,-4.049109891,-3.455635268,-4.843278093,1.042024801,2.241941808,-3.194643078,3.971785403,3.484425574,-4.320509867,4.672174775,-3.292702921,2.941139078,-1.051157762,-3.483399386,-0.899070278,-5.333551311,-0.781278232,-0.441855213,0.335025413,-1.602141879,-3.674703184,-3.482873093
ZNF212,-1.464096897,-1.821017756,-2.123735529,-2.46658447,-2.108348586,-1.596850723,-0.174174503,0.443142735,0.534293088,0.887919251,-2.78819099,-3.520617758,-0.971962378,1.934376101,-2.284321348,3.359285679,-2.255318397,3.325549555,-1.362051413,3.860572702,-2.584925429,3.474127244,-1.971764182,-2.695159325,-2.094105134,-2.188204485,-2.666957698,-2.540406356,-2.467478241,-1.870691696,-2.923471731,-1.961876148,-1.75510067,-1.600885552,-1.851527608,-2.841664538,-1.459070457,-0.163134349,-0.232951498,-0.266561303,-1.070243892,-1.729048007,-5.00136579,-1.523024252,-1.061910905,-1.900660308,-0.536551656,0.249802454,1.40653139,-0.682387376,0.691623518,-1.394176398,0.823384945,-1.098525894,1.541804258,0.272284604,1.432307759,-0.515465631,0.95428988,0.48940965,2.568622198,2.332476486,0.252513945,2.153494326,1.617883356,2.279654163,-0.345484713,-2.282786722,-0.137241044,-2.307547126,0.920722619,0.952726546,0.620323989,-0.530665277,-1.058023216,-0.982543097,-2.504056897,-0.706501467,2.072540392,-2.219395203,2.461368567,1.378727481,-2.272716993,-2.637626782,-1.76828541,-0.243014037,2.786876341,-0.945433926,-1.329440928,-0.59000134,3.846450779,2.203056794,-2.281771867,0.283871041,2.770413483,2.338605835,1.368843319,-1.951791945,3.183438109,2.118815125,-2.591986189,3.914664844,-1.571048098,-2.092434328,-1.971141204,0.034990604,1.007324462,-2.4394961,3.195233973,3.288883943,-2.489942777,3.823330547,-2.224946071,3.561109008,-2.039455046,NA,-1.717152678,-1.209041504,-1.178877143,-0.780443226,-1.091096876,-1.630450756,-2.977528429,-2.067942446
