"","GSM283173","GSM283177","GSM283187","GSM283189","GSM283192","GSM283196","GSM283203","GSM283222","GSM283225","GSM283230","GSM283252","GSM283255","GSM283258","GSM283277","GSM283278","GSM283280","GSM283378","GSM283396","GSM283397","GSM283398","GSM283400","GSM283401","GSM283403","GSM283405"
"1",-0.546549209979553,-0.218004118384986,-0.328695745229283,-0.365937179515363,-0.165169390220891,0.686125261082093,-0.163050678198318,0.685287877176104,-0.577838714589126,-0.314421644185457,-0.374890777251774,-0.527075029712747,-0.984829388809912,-0.339562723975336,-0.281598010540035,0.598147011425524,-0.236586987029449,-0.182407031982475,-0.114033652193986,-1.05092363139434,-0.493207324431634,-0.371115913807716,0.377749753729842,1.10756200863049
"2",-0.585067201723869,-0.30804006989493,-0.344591707968672,-0.377444414979553,-0.252760659483324,-0.425819591244017,-0.343461264276573,-0.0479688150677436,-0.47345140617689,-0.365953625422482,-0.346888480616575,-0.527075029712747,-1.08404380780682,-0.770780858829468,-0.960175476359265,-0.646199882465411,-0.532406494000763,-0.340700986178674,0.094,-0.570977497072389,-0.845856931083535,-1.73324372320323,-0.226791357835988,0.368910712300016
"3",1.54675693815031,1.99578997007195,1.66433202199858,1.38594364063959,2.3384916706344,2.83350401151247,2.40543105166713,2.85920720209123,1.69866556210444,1.43618056784135,1.65204892790652,1.08785180243351,2.19933700097991,1.90796072056689,2.09548142980521,2.54410282311664,1.88136889234896,1.29816827945784,1.03073562213807,1.35667919543271,1.38236635006926,1.22508671175396,1.42031113547326,1.58575645097636
"4",-1.1054943564156,-0.189265940648487,-0.11425,-0.337439532185799,0.266316863158261,-0.00857909755712568,-0.398415514880543,0.29954668589612,-0.226567916462689,-0.532788617841816,-0.321339806136391,-0.494383270009058,-0.846676989053278,-0.875217155616297,-0.608248611881633,-0.210413956295305,-0.482786009660841,-0.204855951888942,0.0347388136322332,-1.64348551485409,-0.398543492731671,-0.606844787141029,-0.0221596579018152,0.934386705004361
"5",-0.398705761836199,-0.133782823412724,-0.290711389513271,-0.475835809297905,-0.105211510236633,-0.342537567415201,-0.536456915892097,-0.1783553324693,-0.302246580488978,-0.532788617841816,-0.126772543638709,-0.230583315779703,-0.287828052849792,-0.379409540100509,-0.437993630444459,-0.259988856751748,-0.218448446282393,-0.482083333333333,-0.347412319462919,-0.73404748400598,0.132071602123511,-0.675484573305052,0.46881564175829,1.12780669448342
"6",0.615625547549114,1.61362920392873,0.923937307535026,0.827527831481676,1.3489020220948,1.81693335621946,0.747609041815543,1.1491664665842,0.997646768170185,0.739859466188637,1.43415814757203,1.12460747182265,1.3993461350966,1.39451767458928,0.750282456020632,0.892555914150575,1.22593565097065,0.932536635694078,0.797893150221236,1.03971474635649,0.638777986754317,0.851810413956189,1.07017639810184,0.962326383227899
"7",0.209982049534695,0.2266820999985,-0.230485692225037,0.0659058433615742,0.15175,-0.0475833333333333,-0.155920486112512,0.0631165739545372,-0.154728858890068,-0.269791666666667,0.205726845906848,-0.121531018341705,-0.286659663763569,-0.392938394510768,-0.244918688455186,-0.0940114433707681,-0.33604814469702,0.105075612439368,-0.108565017585668,-0.334834324025605,-0.558208333333333,-0.648848438773576,-0.296802257964329,0.0491539706023865
"8",1.17241298898055,1.78172604924362,1.54190705410025,0.962678372015175,1.56349534305706,1.53760222797562,1.14303455822252,0.683868556702519,1.18647690763349,0.819025008018805,1.40588333511383,1.13580322140374,1.5746767653342,0.909591298759626,1.10637118308051,0.80283620887013,1.34080773160671,1.09946636059784,0.658055659797629,1.3219502883921,1.30372370293879,1.03586291074128,1.28049624922173,1.16371047518432
"9",0.883050083209395,1.39243665277919,0.837580066000197,0.71644361265154,0.835311446714566,0.647993793883089,1.51385158627639,0.789077845376052,0.763313520307154,0.577973785506022,0.946294260383379,0.541380006695233,0.466105181720555,0.371212972691218,0.670413371862586,0.809651491940228,0.707445929205218,0.764192999909844,0.431297356059956,0.353750796008195,0.379833268444668,0.0524936777732845,0.473130044580274,0.717605746710395
"10",-0.014076652226886,0.280412440000207,-0.22243074919099,-0.193980643390357,0.155399824950791,-0.233788649684358,0.12363247275997,0.00807051942759826,-0.18077147099079,-0.283488543462236,0.172283819105903,-0.0593122233181209,-0.37286777933111,-0.310281948990142,-0.328891108003593,0.0253096319822372,-0.257270213172465,-0.0125681833616903,-0.0508215616487598,-0.526514251091811,-0.408924901236445,-0.7344457099262,-0.0735249643424003,0.492048719575707
"11",0.405458697617947,0.869346178999552,0.383416666666667,0.339044058145905,0.443235029638097,0.146675647880183,0.75218576937013,0.139939870004339,0.273452608125844,0.111942245436569,0.569719190069899,0.349624548500237,0.362182938064557,-0.0975359015964764,0.0404181388710754,0.285270674124297,0.082967232535453,0.315841191807437,0.206655763116119,0.0693915237384571,-0.120096502316821,-0.311839609177191,0.0767083333333333,0.515210742285556
