"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"RPL18",345.212450725458,-1.85067033806283,0.123554045258459,2.47313995976916e-51,1.49690050196554e-49
"OAT",114.903092752524,-1.22191537997297,0.199527828123483,4.12452402813311e-10,4.72352129362962e-09
"COL17A1",412.469469069158,-1.96877788957334,0.109582720661675,8.30498703395994e-73,7.54005401767416e-71
"YBX1",380.063800236973,-1.21152986538726,0.109743709989607,1.07503730364565e-28,3.63615558586028e-27
"PABPC1",454.611191659642,-1.39556948820603,0.103223434977802,4.49561692123944e-42,2.26421582164614e-40
"ATP6AP1",51.3506580996142,-1.04544961925045,0.286416424261943,0.000136304495249792,0.000689011734229717
"DHRS9",63.3994919329731,-1.18783787032414,0.302850911102303,3.96941126895083e-05,0.000225609042469199
"SEMA3C",38.3644464690301,-1.67085990602087,0.329820552614252,1.1170243075734e-07,9.73165116446526e-07
"REXO2",75.9679345598691,-1.24081999473797,0.241069938756545,1.13181583140778e-07,9.85429556683118e-07
"TFAP2C",24.9315147448859,-1.18423657011934,0.41741667358747,0.00193125300320972,0.00729173500527884
"TPX2",28.9910152565221,-1.13167815785495,0.391904549619388,0.00175898424434341,0.00674090046429856
"PSME1",59.0054761131236,-1.97507320269149,0.283420544120637,7.02611540973174e-13,1.02495129655706e-11
"MYL6",581.390190070741,-1.06286894382543,0.0913604615516183,1.48423993673844e-31,5.65815224502499e-30
"HIF1A",231.166760573701,-1.0250511809805,0.133344905573555,8.2934130706774e-15,1.41295185648578e-13
"PSME2",71.1473079620001,-1.42239912693133,0.281846636002767,1.64031400082168e-07,1.3921484139815e-06
"COTL1",28.731164768714,-1.895838907106,0.396589711521654,3.88562696547161e-07,3.1139170803431e-06
"NUCB1",54.4410221823413,-2.17116026744905,0.316809202795268,1.3631141882963e-12,1.92735407771403e-11
"CNFN",559.695733221146,-1.71775492234843,0.150112813273016,5.99620629257902e-31,2.20073528823379e-29
"TMEM205",103.758705254441,-1.22376529436524,0.254221136862969,6.58811398179582e-07,5.08194370870779e-06
"WDR83OS",230.760972313653,-1.47707151987627,0.185174941763997,5.1278107073433e-16,9.37268712070696e-15
"CHCHD2",335.550433811189,-1.59196221756377,0.140325973900553,2.53647656741559e-30,9.02148882225134e-29
"PSMA2",53.9693016725313,-1.33808643034533,0.287230995398038,1.21844704546987e-06,9.01102316585434e-06
"KRT23",196.186101859078,-2.32589574761081,0.198890664352972,2.34981689625719e-32,9.1603031549009e-31
"CRYAB",813.748426368834,-1.07551156785335,0.0987366300003864,5.66176367779731e-28,1.86029377984769e-26
"COPZ1",93.8024918204955,-1.26122788330501,0.22071123826639,4.66212632593643e-09,4.85198667405149e-08
"COX6A1",158.870291033095,-1.39990004530604,0.188582159485837,4.20466144860416e-14,6.78647111002777e-13
"COX7A2",159.391774683186,-1.33710231386394,0.174856109694346,8.14244511590753e-15,1.38894613843664e-13
"NCL",262.300575389492,-1.29838898113632,0.128781696896423,2.64364297897096e-24,7.2818908402793e-23
"PPP1R7",60.5619308444581,-1.32746383025658,0.276996918943183,6.47477008557356e-07,5.01131952781353e-06
"RND3",122.460969301088,-1.29947878785291,0.191246802476559,4.51776015164483e-12,6.12427211126706e-11
"ATP5PB",105.252487472405,-1.69765664906997,0.224661599421453,1.13388610854088e-14,1.9176015070912e-13
"RGS2",61.4303809111304,-2.81778212160759,0.321872603566974,3.24791476880245e-19,7.10320504112106e-18
"C1orf198",23.4583513428033,-1.18348053364799,0.414043021947481,0.00181761210544921,0.00692585268966925
"MGME1",34.6933486983881,-1.50879391465209,0.370857168046853,1.46118706570259e-05,9.03827050950056e-05
"ERGIC3",75.9592256287969,-1.02351530469469,0.272044565436505,9.07285412080915e-05,0.000480082004858767
"SLC44A2",70.3470793299895,-1.38959204648194,0.241437210701465,3.20375931523002e-09,3.39048148390907e-08
"COX4I1",117.995913540468,-1.11652917894883,0.191379187894873,2.69736990219861e-09,2.86556617785533e-08
"COX7B",120.518765321442,-1.36319997913506,0.209964010215756,3.20760692642625e-11,4.0461586457662e-10
"CCNB1",34.1851460308589,-2.6845930354421,0.396050433633705,1.82722776260201e-12,2.54962013386327e-11
"EMC7",102.291317055,-1.36870344828125,0.246769804801834,1.09486747997591e-08,1.0940746722424e-07
"GRHL1",115.774779000812,-1.7333990757866,0.194872932584159,1.58203409614886e-19,3.51563132477524e-18
"OASL",20.6595270082043,-1.75669680539968,0.554537607708775,0.000372515484225331,0.00169828664760805
"TUBB2A",174.156812514463,-1.39359343135569,0.18113000859739,5.27132000647402e-15,9.07035113333435e-14
"HADHB",85.5704494013828,-1.7510650506412,0.227142019158649,3.36239836504323e-15,5.85872442393896e-14
"SNRPF",37.5823796832045,-1.01302181144135,0.338921846869649,0.00147190791669463,0.00576072865864602
"SERF2",121.181949728522,-1.49113194108435,0.194887261100694,6.87527601204675e-15,1.1786187449223e-13
"CBX4",37.5768330506023,-1.27425881277552,0.333734723559405,5.39372244612042e-05,0.000299892706512739
"PSMB6",217.194952176943,-1.1490979678322,0.143565496495778,5.81810396200461e-16,1.06063189796121e-14
"CTSK",45.0775653391166,-1.02724703578484,0.371951573875972,0.00293964892411708,0.0105314525318836
"RAB13",70.3398645351865,-1.39461909784423,0.250041543689073,8.90598692206453e-09,9.03695731797724e-08
"ABCA12",138.007157117951,-1.40790803973016,0.192889074481418,1.06572783355932e-13,1.67506197074243e-12
"PLK2",194.544094204921,-1.96995703920632,0.173727174091528,1.86080016189789e-30,6.65260161507534e-29
"NDUFB11",45.3450012130741,-1.77577286996414,0.348523559671068,8.5361389446013e-08,7.54636242379872e-07
"POLR2K",74.1889907841087,-1.01679900221092,0.27569257902488,0.000121167254619101,0.000619781100090557
"EIF3H",77.4925430570042,-1.84022058881608,0.24234111938742,7.64484655399032e-15,1.30729718023626e-13
"GPR107",40.3731500038407,-1.08683166128393,0.307505743200222,0.000201717758712567,0.000981214335648016
"SSRP1",54.9248422249758,-1.19268671403495,0.276713519147233,7.30098621723124e-06,4.77505259705171e-05
"RAET1L",143.682574820229,-1.12328297439335,0.215450643571751,9.08942044736995e-08,8.00983411070915e-07
"ADIPOR1",233.25364662463,-1.05844072144243,0.133455282876372,1.15888663323717e-15,2.07966651998347e-14
"CALM3",92.7873268052078,-1.07224154237003,0.208883235044559,1.48263934143104e-07,1.26455024176442e-06
"ZNF385A",153.308837107038,-2.02275625100436,0.196021147610613,1.20966119506842e-25,3.58225847466614e-24
"GBP2",8.24700484356635,-1.96190533915099,1.09195900248999,0.0138228019659574,0.0393065458747603
"SPRR3",69.8263797287133,-2.39555088228639,0.355659294820438,2.53577121962388e-12,3.50286715023118e-11
"NSA2",33.8727916482814,-1.36746595864185,0.347953127336427,3.07878101706086e-05,0.00017987797644132
"CITED2",55.4991424807189,-1.95798370301491,0.314007290709921,9.73335717903426e-11,1.17515598487028e-09
"NOLC1",104.928700373577,-1.38256919982386,0.205359311220918,6.29182486800357e-12,8.42164725300186e-11
"MCM7",59.4240752295782,-1.09195233070128,0.330006935601806,0.000466956623756008,0.0020808570831636
"B2M",371.339649645776,-2.43609115272398,0.14702068826921,2.13750212872245e-62,1.63875163202054e-60
"EEF2",1379.83614353456,-1.45091831547415,0.0774496433366933,9.07106041362727e-79,8.87805912823095e-77
"NXN",37.3569584772752,-1.06315890393098,0.329727467926236,0.000632362702141346,0.00272876963400581
"BSCL2",27.508788272533,-1.27926665132295,0.408917470011551,0.000677524161788926,0.00289827446766497
"NUDT9",30.1562159787253,-1.39613839487742,0.380162854599777,8.35342968850195e-05,0.000444571267648773
