ID,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000112110,736.5931978,1.98151389,0.102378673,5.67E-84,5.88E-82
ENSG00000112146,26.45067027,1.255067746,0.398017099,0.000672404,0.002879942
ENSG00000112183,6.761507825,5.238862528,2.363098428,8.74E-05,0.000463549
ENSG00000112208,8.52970854,2.083398009,0.947864716,0.005566302,0.018273626
ENSG00000112242,44.2120596,1.64223865,0.360672036,1.60E-06,1.16E-05
ENSG00000112304,14.38636427,-2.06356171,0.591137497,8.29E-05,0.000441621
ENSG00000112306,2057.3157,-2.788928253,0.080466024,3.54E-264,2.03E-261
ENSG00000112308,285.7894581,1.745550143,0.153803847,2.27E-30,8.11E-29
ENSG00000112312,9.363262648,-2.486087765,0.817352083,0.00029979,0.001397864
ENSG00000112339,37.08495896,0.760128544,0.339667241,0.017353947,0.047432058
ENSG00000112357,11.87288267,-1.976804323,0.681389399,0.000639678,0.002756889
ENSG00000112378,1624.948419,-3.137864537,0.09769221,2.62E-227,1.06E-224
ENSG00000112379,4.152064834,1.924103833,1.201023213,0.017898337,0.048576234
ENSG00000112414,27.21917736,0.866345498,0.381265606,0.014130821,0.040050385
ENSG00000112511,266.2301081,3.20040357,0.26618334,7.17E-34,2.93E-32
ENSG00000112514,92.30041325,-0.813863128,0.212037096,8.29E-05,0.000441586
ENSG00000112531,33.94422239,0.908472914,0.37120784,0.008582085,0.026382884
ENSG00000112561,14.34471522,1.809452858,0.642096557,0.001141207,0.004594124
ENSG00000112640,39.9845766,-0.72550229,0.313802843,0.014560133,0.041089947
ENSG00000112651,17.15178732,-1.398792152,0.507292712,0.00186431,0.007082544
ENSG00000112655,97.05711929,2.168374169,0.266250676,8.93E-17,1.71E-15
ENSG00000112667,33.96911217,-4.001157212,0.526086969,2.91E-15,5.08E-14
ENSG00000112695,159.3917747,-1.337227719,0.174847958,8.14E-15,1.39E-13
ENSG00000112701,35.58237206,1.038387929,0.353968535,0.001620277,0.006268525
ENSG00000112715,64.41051282,1.775730966,0.267740025,9.06E-12,1.19E-10
ENSG00000112739,77.04381298,0.662405621,0.245988042,0.005436725,0.017927553
ENSG00000112763,55.05694054,1.676241665,0.305147626,1.19E-08,1.19E-07
ENSG00000112877,11.25557531,2.290102147,0.726156179,0.000284937,0.00133655
ENSG00000112941,58.40879577,1.68711176,0.306284054,1.09E-08,1.09E-07
ENSG00000112984,4.409883332,-2.786504036,1.444564259,0.004751444,0.016008925
ENSG00000113013,289.270553,0.993917314,0.138177998,3.73E-13,5.59E-12
ENSG00000113048,14.805222,-1.485696115,0.523232624,0.001313741,0.005203159
ENSG00000113140,13.00847619,-3.029229574,0.646128027,3.42E-07,2.77E-06
ENSG00000113161,152.0948866,-1.315664672,0.170911847,5.84E-15,1.00E-13
ENSG00000113194,120.4172953,0.591031091,0.192992117,0.0017838,0.006815182
ENSG00000113240,47.08258598,1.119839286,0.372138201,0.001297391,0.00514187
ENSG00000113368,2.278438445,-3.020154161,2.184628229,0.007504784,0.023585977
ENSG00000113387,43.69878084,-0.86360777,0.298512212,0.002370237,0.008717049
ENSG00000113407,344.7258341,1.233874068,0.143174534,3.17E-18,6.52E-17
ENSG00000113430,86.28951494,2.13932666,0.288050782,2.48E-14,4.08E-13
ENSG00000113504,56.20192976,3.920497526,0.564071138,1.42E-12,2.01E-11
ENSG00000113552,84.20540139,0.568728463,0.227876226,0.010399101,0.030948371
ENSG00000113575,249.3457732,0.525214832,0.138288355,0.000124474,0.000634089
ENSG00000113580,58.71920316,0.985231014,0.271397757,0.000162238,0.000807385
ENSG00000113594,6.38351836,5.114821918,2.35719089,0.00012129,0.000619781
ENSG00000113615,45.86944911,0.795993244,0.321897807,0.009008797,0.02745614
ENSG00000113643,108.1515369,-0.68567941,0.184927615,0.000157993,0.000788252
ENSG00000113649,90.5281574,0.753585978,0.234203619,0.000919166,0.003780774
ENSG00000113712,290.1797567,0.472929572,0.119489183,6.69E-05,0.000363949
ENSG00000113732,205.6930871,-0.694721772,0.19791796,0.000331616,0.001530537
ENSG00000113739,62.2330352,6.103567081,0.589488029,4.44E-25,1.27E-23
ENSG00000113742,84.80036962,0.764057094,0.254299321,0.001882913,0.007142442
ENSG00000113758,73.97603932,1.747215839,0.262152071,7.26E-12,9.65E-11
ENSG00000113790,4.844282346,-1.682119595,0.976301825,0.014818519,0.041691245
ENSG00000113845,60.21435382,-1.827274251,0.270434615,3.39E-12,4.65E-11
ENSG00000113916,28.76217523,-2.108439968,0.408739183,4.63E-08,4.23E-07
ENSG00000113946,3.594510201,-4.415814111,1.818223927,0.000739885,0.003130107
ENSG00000113971,13.24585629,1.774745395,0.606290904,0.000835251,0.003472871
ENSG00000114021,11.24892332,-1.143635463,0.557426155,0.016402848,0.045335331
ENSG00000114023,54.6785533,-3.281592943,0.315199313,2.71E-26,8.33E-25
ENSG00000114054,8.397076421,-1.514586219,0.684662786,0.006994818,0.022236463
ENSG00000114107,13.2235618,1.481515475,0.639543358,0.006209444,0.02004921
ENSG00000114115,2.603662116,-5.622335664,2.937277212,0.000532003,0.002338789
ENSG00000114200,1.867663959,-1.165708466,2.301688614,0.012185128,0.035401004
ENSG00000114209,62.27966348,0.606413745,0.241803506,0.009712498,0.029175549
ENSG00000114315,420.3864198,0.711347036,0.135938543,1.20E-07,1.04E-06
ENSG00000114374,26.2929382,0.915741536,0.419275985,0.016798089,0.046168764
ENSG00000114378,24.76277067,-0.937328166,0.397439225,0.010175359,0.030367637
ENSG00000114391,350.756563,-1.702101208,0.116943089,1.44E-48,8.31E-47
ENSG00000114405,3.761342241,-1.72491609,1.095088003,0.018324646,0.049545478
ENSG00000114416,90.03236668,0.741005009,0.243538455,0.001703819,0.006556806
ENSG00000114529,79.41181449,2.721956253,0.34600282,8.48E-16,1.53E-14
ENSG00000114541,28.5146074,-0.826164529,0.35790054,0.013229368,0.037931702
ENSG00000114554,65.29848536,1.511949658,0.285789571,4.14E-08,3.80E-07
ENSG00000114573,60.11299509,-0.731160757,0.25483409,0.002931953,0.010506608
ENSG00000114638,24.97650001,-4.724620966,0.6446331,2.95E-14,4.82E-13
ENSG00000114686,69.9745903,-0.911521808,0.230439312,4.64E-05,0.000261436
ENSG00000114738,111.3933611,-0.672710697,0.182189598,0.000168864,0.000837645
ENSG00000114771,5.182219956,-3.752436854,1.339411196,0.00045411,0.002032669
ENSG00000114779,22.62489111,-2.491074111,0.468192267,1.48E-08,1.45E-07
ENSG00000114784,159.0156561,0.978379603,0.186960882,9.78E-08,8.58E-07
ENSG00000114850,75.68331178,-0.687985186,0.235931887,0.002623269,0.009544189
ENSG00000114857,36.99444895,1.368306331,0.352530235,4.01E-05,0.000227667
ENSG00000114902,23.6071267,-1.719384051,0.447704242,2.97E-05,0.0001738
ENSG00000114923,75.39316302,3.934671812,0.399226283,1.74E-23,4.67E-22
ENSG00000114933,62.92712846,2.150913133,0.379708479,3.81E-09,4.01E-08
ENSG00000114942,304.5239568,-2.154586526,0.128211844,4.37E-64,3.51E-62
ENSG00000114993,54.33372245,0.80570791,0.281726697,0.002835904,0.010204818
ENSG00000115008,229.4267961,-1.705136766,0.16659281,3.63E-25,1.04E-23
ENSG00000115009,54.34009562,1.985804691,0.576160365,0.000161752,0.000805258
ENSG00000115053,262.3005754,-1.299794781,0.128787357,2.64E-24,7.28E-23
ENSG00000115128,304.5014082,-0.795373181,0.139171251,7.54E-09,7.72E-08
ENSG00000115207,30.41692743,-0.849971071,0.345650496,0.00862377,0.02648743
ENSG00000115221,10.45973996,-3.699426983,0.819870704,6.96E-07,5.35E-06
ENSG00000115226,22.23738689,2.310363805,0.522302129,1.79E-06,1.29E-05
ENSG00000115255,3.16478193,-2.899469825,1.842515575,0.007766269,0.024269246
ENSG00000115267,8.280913367,-2.654997637,0.839647672,0.000194465,0.000950288
ENSG00000115268,270.8019247,-2.223872291,0.140824301,6.72E-57,4.57E-55
ENSG00000115289,82.15719402,0.77264054,0.265889837,0.002534835,0.009248841
ENSG00000115306,26.56799055,-1.632730843,0.378760099,4.47E-06,3.02E-05
ENSG00000115307,227.3824316,0.433274526,0.148834097,0.003259946,0.011540497
ENSG00000115350,22.64254554,-1.004229612,0.426724372,0.009500819,0.028664473
ENSG00000115355,7.490945557,1.649296708,0.843870651,0.012301892,0.035672643
ENSG00000115365,32.3685542,-1.786426344,0.365178294,2.39E-07,1.98E-06
ENSG00000115368,42.90336076,-0.800705587,0.307678935,0.006088153,0.019717559
ENSG00000115380,35.53712743,-2.788936837,0.439570946,2.90E-11,3.68E-10
ENSG00000115414,14.29269676,-2.70532874,0.590401179,6.45E-07,5.00E-06
ENSG00000115415,38.98499459,-1.730460779,0.336153041,6.69E-08,6.00E-07
ENSG00000115419,97.04772901,1.940649961,0.237909174,7.93E-17,1.52E-15
ENSG00000115446,125.1155096,1.384223655,0.215077979,4.68E-11,5.81E-10
ENSG00000115464,54.22305852,1.190171416,0.293261446,2.30E-05,0.000137509
ENSG00000115484,543.2937838,0.414829133,0.111779137,0.000187791,0.000920938
ENSG00000115520,71.66928269,0.856771412,0.261164158,0.000660133,0.002834422
ENSG00000115541,357.5332271,0.882837577,0.126260654,1.74E-12,2.43E-11
ENSG00000115548,36.09344092,1.211577385,0.33508808,0.000133143,0.000674761
ENSG00000115561,32.70028577,-3.33164782,0.410036431,5.76E-17,1.11E-15
ENSG00000115568,31.35608579,1.332664162,0.41427935,0.000498335,0.002209838
ENSG00000115596,9.718144934,5.404637685,2.412937603,8.67E-05,0.000460253
ENSG00000115602,204.8346534,6.941340767,0.800660294,3.13E-17,6.17E-16
ENSG00000115677,268.8652653,-0.746273437,0.13430942,2.06E-08,1.98E-07
ENSG00000115685,60.56193084,-1.327062427,0.27699637,6.47E-07,5.01E-06
ENSG00000115758,1202.752894,2.561828518,0.098746196,3.14E-149,7.10E-147
ENSG00000115761,25.39225991,-0.901759095,0.395967942,0.013106938,0.037627244
ENSG00000115825,19.09424822,1.106454256,0.484753086,0.01036642,0.030864421
ENSG00000115844,12.98641472,1.842888514,0.771536036,0.003849014,0.013325738
ENSG00000115884,461.6112294,-3.14876831,0.131171756,2.47E-128,4.73E-126
ENSG00000115902,10.11900559,1.253917931,0.642122265,0.018138511,0.049165194
ENSG00000115904,36.74602692,0.9146287,0.336453357,0.003935771,0.013592003
ENSG00000115963,122.4609693,-1.299166338,0.1912474,4.52E-12,6.12E-11
ENSG00000115966,43.412521,1.895091202,0.358265656,3.17E-08,2.96E-07
ENSG00000115977,21.50758032,1.296049215,0.513761748,0.004558429,0.015410663
ENSG00000115998,27.35192371,1.109031879,0.442626216,0.005743989,0.018748118
ENSG00000116005,20.69553647,-2.363490818,0.473403101,9.20E-08,8.10E-07
ENSG00000116016,97.68664838,-0.705749737,0.202331508,0.00036047,0.001648817
ENSG00000116017,12.87164973,2.097399966,0.641036061,0.000212022,0.001025196
ENSG00000116106,7.708327146,-4.993803073,1.203226282,8.73E-06,5.62E-05
ENSG00000116120,32.87403435,-1.432878712,0.341396683,9.13E-06,5.85E-05
ENSG00000116128,22.42058282,1.029872764,0.479311987,0.016034669,0.044531784
ENSG00000116133,232.7744723,-2.57346077,0.143689056,1.53E-72,1.37E-70
ENSG00000116161,99.93475113,1.328603132,0.226448969,1.84E-09,1.99E-08
ENSG00000116171,19.48870252,-2.273660599,0.475264492,2.77E-07,2.28E-06
ENSG00000116209,44.48908343,-1.642588791,0.305735636,2.14E-08,2.05E-07
ENSG00000116212,123.923964,1.044800665,0.184830899,8.64E-09,8.79E-08
ENSG00000116221,106.626708,-0.495189885,0.1863896,0.006781727,0.021618811
ENSG00000116237,32.99514803,-1.82024349,0.353328241,6.03E-08,5.44E-07
ENSG00000116251,48.29491297,-1.462168313,0.303057968,4.70E-07,3.73E-06
ENSG00000116273,93.1175195,1.395514993,0.243267529,3.81E-09,4.01E-08
ENSG00000116288,106.6329637,-1.181737646,0.204273037,3.35E-09,3.54E-08
ENSG00000116350,91.10936753,0.967679569,0.240214944,3.26E-05,0.000189248
ENSG00000116353,7.755342893,-2.436949123,0.803185388,0.00031945,0.001480325
ENSG00000116459,105.2524875,-1.697657928,0.224661596,1.13E-14,1.92E-13
ENSG00000116473,54.25117915,0.769781256,0.27861072,0.003985701,0.013736933
ENSG00000116489,174.0229103,-0.616242698,0.162973203,0.000124186,0.000632853
ENSG00000116521,60.09553805,-0.621483982,0.262914979,0.014007793,0.039750678
ENSG00000116539,135.3404638,1.077286154,0.229550075,1.45E-06,1.06E-05
ENSG00000116560,887.7808536,2.509386723,0.122678321,1.35E-93,1.65E-91
ENSG00000116584,46.63678833,2.000363371,0.336272945,6.39E-10,7.25E-09
ENSG00000116586,51.46854773,-1.54455772,0.295346664,5.21E-08,4.73E-07
ENSG00000116649,58.55330837,-2.407785378,0.305347401,4.95E-16,9.06E-15
ENSG00000116652,7.08397667,2.561913138,1.427124913,0.00766514,0.023991591
ENSG00000116667,6.726577869,-1.409653637,0.749634475,0.016143098,0.044814877
ENSG00000116679,109.9920273,0.865301447,0.234026368,0.000138424,0.000698444
ENSG00000116685,23.87682629,-0.955402753,0.390793051,0.007898881,0.024600442
ENSG00000116688,170.0179992,-0.419044808,0.15726257,0.006951181,0.022107926
ENSG00000116701,8.075092492,-2.555593866,0.920637915,0.000663268,0.002845228
ENSG00000116711,45.03753241,-3.179267923,0.339063771,8.91E-22,2.24E-20
ENSG00000116717,239.7551887,-0.638951113,0.138373215,2.92E-06,2.04E-05
ENSG00000116729,29.83737196,-1.322128958,0.358423973,8.47E-05,0.000450285
ENSG00000116731,57.3824422,0.71125599,0.29604796,0.011858833,0.034584085
ENSG00000116741,61.43038091,-2.816727193,0.321853035,3.25E-19,7.10E-18
ENSG00000116752,80.21884782,-0.557579477,0.237457084,0.015450223,0.043151807
ENSG00000116754,130.6825187,0.832235105,0.191688547,9.59E-06,6.12E-05
ENSG00000116761,15.02317887,2.189339536,0.684300817,0.000274564,0.001292285
ENSG00000116786,245.7912187,0.489563799,0.164919772,0.002625587,0.00954759
ENSG00000116791,36.36937754,-0.808600003,0.346382285,0.012543762,0.036282522
ENSG00000116809,69.12223549,0.752765646,0.300655316,0.008648822,0.026558465
ENSG00000116898,62.70585961,-1.559591544,0.258565922,5.03E-10,5.74E-09
ENSG00000116903,42.46944895,0.883520815,0.328913125,0.00445883,0.015151898
ENSG00000116954,121.2370146,1.045675075,0.203157275,1.46E-07,1.25E-06
ENSG00000116990,6.96386619,-2.084860976,0.84449967,0.00211412,0.007868084
ENSG00000116991,18.72408277,-1.718076971,0.525123557,0.000266967,0.001259536
ENSG00000117000,119.1804172,1.13488613,0.233837602,6.19E-07,4.82E-06
ENSG00000117020,13.9025871,7.497523715,2.454857821,2.06E-08,1.98E-07
ENSG00000117114,40.30046675,-3.026269992,0.375497915,1.02E-16,1.94E-15
ENSG00000117118,81.47551893,-0.801617334,0.238006033,0.00050872,0.002250108
ENSG00000117143,127.1252209,0.581528479,0.183881758,0.001287811,0.005108304
ENSG00000117226,7.975144709,-2.3018678,0.808275216,0.000570765,0.002489432
ENSG00000117228,6.300414429,-5.638832374,1.604958476,1.98E-05,0.000119573
ENSG00000117245,11.97019027,3.012171011,1.110391339,0.001710123,0.006575832
ENSG00000117308,45.18577852,0.741722404,0.308048431,0.01131112,0.033260912
ENSG00000117318,95.36359643,-2.597793304,0.237530459,1.14E-28,3.82E-27
ENSG00000117360,72.18116373,1.006212866,0.263757192,7.68E-05,0.000412161
ENSG00000117394,724.5972988,1.540892342,0.087702277,1.53E-69,1.32E-67
ENSG00000117395,91.13725233,-0.937359086,0.221352528,1.36E-05,8.45E-05
ENSG00000117399,25.79669034,-1.821017204,0.467552452,2.20E-05,0.00013243
ENSG00000117419,21.04441242,-0.995258165,0.466057634,0.016410307,0.045337786
ENSG00000117448,26.605701,-1.445391439,0.404271448,0.000112741,0.000582052
ENSG00000117450,1538.213592,0.366773194,0.065687043,2.23E-08,2.13E-07
ENSG00000117472,20.81603512,-1.544274189,0.449552942,0.000170956,0.000846497
ENSG00000117480,9.95191492,2.546513754,0.747995495,9.75E-05,0.000511078
ENSG00000117500,51.11402066,1.653823422,0.300230008,1.09E-08,1.09E-07
ENSG00000117519,159.9786739,1.697103429,0.188439123,3.64E-20,8.23E-19
ENSG00000117525,125.3809663,-2.484775693,0.221450573,5.23E-30,1.84E-28
ENSG00000117528,20.26802768,-1.132374803,0.465416927,0.006550332,0.020997579
ENSG00000117543,10.12221778,-1.734204612,0.658601546,0.001794311,0.006849652
ENSG00000117569,11.15758662,2.711067167,0.963081433,0.001105084,0.004461721
ENSG00000117592,176.7589502,-1.393299572,0.193797109,2.40E-13,3.66E-12
ENSG00000117593,10.77920687,-1.291031756,0.604433246,0.010979064,0.032415723
ENSG00000117595,307.9033687,-0.987692299,0.114029197,2.46E-18,5.10E-17
ENSG00000117614,108.1698302,1.022108025,0.228682745,4.39E-06,2.98E-05
ENSG00000117616,111.0734812,1.631708989,0.252384844,3.25E-11,4.09E-10
ENSG00000117632,16.57005533,-1.190750809,0.506383835,0.007519296,0.023615449
ENSG00000117650,2.847655739,-3.18930282,2.03667312,0.005790223,0.018872244
ENSG00000117676,32.29181375,0.879972901,0.348887155,0.007162327,0.022664552
ENSG00000117724,7.181893626,-2.275729701,0.912961666,0.001958989,0.007382318
ENSG00000117862,28.79267563,-1.107127418,0.3753196,0.001487246,0.005814161
ENSG00000117899,10.4628721,-1.320903113,0.59214766,0.008431437,0.025999902
ENSG00000117906,11.39572234,-1.193882071,0.564704442,0.013269906,0.038016338
ENSG00000117984,272.8274596,-2.522243073,0.169841504,1.05E-50,6.24E-49
ENSG00000118007,33.4532508,0.870676619,0.367503038,0.010945751,0.03232428
ENSG00000118058,76.32056981,2.15186895,0.361525844,7.19E-10,8.11E-09
ENSG00000118160,13.35987734,4.601283629,2.206568747,0.000183841,0.000904782
ENSG00000118162,51.38998051,1.157281168,0.343745073,0.000356633,0.001632892
ENSG00000118181,493.3292226,-2.080900264,0.110065209,2.03E-80,2.05E-78
ENSG00000118200,133.4871984,0.440486899,0.178230628,0.012271948,0.035621449
ENSG00000118257,3.544794014,-2.21298347,1.229799069,0.008710949,0.026707643
ENSG00000118263,17.2414979,-1.624290323,0.483788574,0.000208282,0.001009232
ENSG00000118322,15.67922472,-3.769456799,0.640314118,5.21E-10,5.94E-09
ENSG00000118369,12.91477572,1.292276596,0.56444706,0.008027982,0.024946217
ENSG00000118402,65.38794783,-1.068368398,0.349897621,0.001108081,0.004471204
ENSG00000118418,61.43383319,-3.058036158,0.331824812,3.75E-21,9.07E-20
ENSG00000118495,21.6060493,1.133508099,0.475733859,0.007832716,0.024421933
ENSG00000118496,29.94901119,1.267890886,0.40374744,0.000699687,0.00298204
ENSG00000118508,62.05125417,-0.626257026,0.263618041,0.013516261,0.038617889
ENSG00000118515,42.69631102,-1.289058714,0.342100806,6.55E-05,0.000357512
ENSG00000118520,21.6693362,-1.909372525,0.587083815,0.000233911,0.001118493
ENSG00000118620,22.43160066,1.620293645,0.464940214,0.000143971,0.000723526
ENSG00000118640,306.7795103,-0.627950117,0.134170941,2.27E-06,1.61E-05
ENSG00000118680,881.447739,-0.528543412,0.074260449,9.47E-13,1.35E-11
ENSG00000118705,237.5184234,-1.151039591,0.13732863,2.54E-17,5.02E-16
ENSG00000118707,47.93230553,2.611948593,0.56512382,9.90E-07,7.44E-06
ENSG00000118804,16.74482296,1.160669294,0.505187704,0.009203571,0.027975611
ENSG00000118898,127.8190263,-2.232056035,0.186292827,8.15E-34,3.32E-32
ENSG00000118922,6.34637061,2.767188072,1.007707651,0.000899941,0.003714981
ENSG00000118985,152.6088093,-0.403416193,0.171458906,0.016801415,0.046168764
ENSG00000119013,123.9516289,-2.341008457,0.189213225,6.40E-36,2.78E-34
ENSG00000119042,9.696587909,3.009081045,1.114474676,0.001753592,0.006722104
ENSG00000119048,175.6118002,2.116848728,0.184366067,3.72E-31,1.39E-29
ENSG00000119231,49.2214554,0.944324124,0.319745017,0.001835814,0.006986827
ENSG00000119280,23.45835134,-1.183480534,0.414043022,0.001817612,0.006925853
ENSG00000119326,71.36744672,1.481194301,0.320792362,1.41E-06,1.04E-05
ENSG00000119335,285.8415774,0.423471088,0.11942957,0.000354488,0.001624687
ENSG00000119383,32.46486934,-1.375883833,0.345562881,2.45E-05,0.000145652
ENSG00000119392,33.38321436,-0.984828631,0.33791238,0.001928548,0.007287504
ENSG00000119403,16.46353419,1.642083738,0.587906714,0.00143784,0.00564822
ENSG00000119421,96.20414694,-1.131115464,0.339018275,0.000390109,0.001772057
ENSG00000119471,18.32518713,-3.013745111,0.543550631,3.56E-09,3.76E-08
ENSG00000119537,19.92688901,-0.964091674,0.436647656,0.014414253,0.040719897
ENSG00000119599,11.40455732,1.57726861,0.675341204,0.005164696,0.017153501
ENSG00000119632,54.48057463,-2.212965863,0.307807923,1.17E-13,1.82E-12
ENSG00000119655,106.2823837,-2.73915916,0.224586974,4.66E-35,1.97E-33
ENSG00000119681,10.17980503,-1.683930865,0.671168797,0.002797499,0.010090299
ENSG00000119688,21.27048917,1.668370221,0.519712884,0.000377951,0.00172136
ENSG00000119689,145.7706557,0.525268435,0.184829859,0.003764826,0.013076921
ENSG00000119705,31.38711416,-1.655032625,0.394448738,7.24E-06,4.74E-05
ENSG00000119707,148.8099905,1.251870172,0.206007241,5.72E-10,6.51E-09
ENSG00000119718,34.04792549,-1.049886397,0.341127615,0.001053183,0.004273428
ENSG00000119760,64.95363961,0.730865749,0.27206184,0.005206209,0.017273083
ENSG00000119772,19.96992313,3.275196911,0.667422628,2.04E-07,1.72E-06
ENSG00000119787,67.93196955,-0.867110325,0.252247575,0.000369315,0.001684251
ENSG00000119812,31.78101954,-1.307919727,0.345558035,5.89E-05,0.000325143
ENSG00000119862,106.1145551,-2.623732979,0.224401613,2.11E-32,8.23E-31
ENSG00000119888,137.7044919,3.35639662,0.257394377,1.25E-39,6.00E-38
ENSG00000119929,20.67729265,-0.994537609,0.441194663,0.012324506,0.035715705
ENSG00000119943,12.60448301,1.927978859,0.975679744,0.011609387,0.033978693
ENSG00000119953,57.22412017,1.323497112,0.308061707,7.19E-06,4.72E-05
ENSG00000119977,18.68604795,-1.696926724,0.471310857,7.86E-05,0.000420835
ENSG00000119986,89.49656592,-2.292180426,0.2645634,8.00E-19,1.70E-17
ENSG00000120063,113.2366498,1.687536532,0.225247144,2.07E-14,3.42E-13
ENSG00000120071,26.46810533,1.421251923,0.45317054,0.000616786,0.00266739
ENSG00000120129,972.838212,2.64854447,0.099479098,6.75E-157,1.64E-154
ENSG00000120149,14.65681713,-1.108137438,0.515885239,0.013776234,0.039198358
ENSG00000120162,6.719580307,-1.961554851,0.802377111,0.002462781,0.009022134
ENSG00000120254,26.78917431,1.025794583,0.404244809,0.00578046,0.018853782
ENSG00000120256,27.30721818,-1.566520546,0.377211315,9.62E-06,6.14E-05
ENSG00000120265,121.1581939,0.922900705,0.200409253,2.57E-06,1.81E-05
ENSG00000120278,6.62564791,-1.626870429,0.813506571,0.009655583,0.029029858
ENSG00000120306,62.13267294,1.1500078,0.289138199,3.33E-05,0.000192859
ENSG00000120314,29.34966242,1.011608163,0.396576556,0.005695094,0.018614945
ENSG00000120370,19.37547312,1.768177303,0.594558798,0.000771651,0.003243613
ENSG00000120437,42.76502331,-2.496818895,0.345401379,7.52E-14,1.19E-12
ENSG00000120471,7.002096114,-3.878550499,1.044527452,2.49E-05,0.000147973
ENSG00000120509,57.3998858,-2.386638723,0.312607886,3.65E-15,6.34E-14
ENSG00000120549,84.3509013,2.065536805,0.27516929,1.50E-14,2.51E-13
ENSG00000120594,14.47102635,-4.427207745,0.737090991,3.08E-10,3.56E-09
ENSG00000120616,27.95139877,1.054838623,0.444040526,0.008873495,0.027109639
ENSG00000120656,26.62439333,-1.242148136,0.378065705,0.00041165,0.001859498
ENSG00000120662,22.85159659,1.485857155,0.46563306,0.000469487,0.002090651
ENSG00000120686,124.5318877,1.093206339,0.203474394,4.07E-08,3.75E-07
ENSG00000120688,53.21475669,0.761344817,0.316282361,0.01109649,0.032719661
ENSG00000120690,228.5005184,1.067980226,0.146355218,1.58E-13,2.44E-12
ENSG00000120694,1890.950008,2.591581351,0.100881249,3.28E-146,7.19E-144
ENSG00000120697,21.09069493,-1.431888304,0.482046612,0.000932122,0.003828357
ENSG00000120708,20.293063,-4.29374612,0.621922991,8.11E-13,1.17E-11
ENSG00000120709,97.05784161,0.707018831,0.246658285,0.003108659,0.011059891
ENSG00000120725,18.91927433,-1.573005232,0.464003717,0.000194284,0.000949739
ENSG00000120727,104.6222501,0.882029856,0.204913874,1.12E-05,7.03E-05
ENSG00000120733,88.70870589,0.930451594,0.230174082,3.23E-05,0.00018743
ENSG00000120738,6576.462564,5.38418749,0.13056752,0,0
ENSG00000120742,46.21224568,-0.967594334,0.288145503,0.000441628,0.001981942
ENSG00000120802,7.587637929,-2.0027296,0.79921122,0.001970742,0.00741446
ENSG00000120833,25.85669958,3.823202042,0.722702253,4.04E-08,3.72E-07
ENSG00000120885,1413.377924,4.963787224,0.270481951,3.00E-75,2.78E-73
ENSG00000120889,396.5084446,1.696919282,0.157891894,2.04E-27,6.58E-26
ENSG00000120899,23.62759975,1.509677916,0.449674641,0.000254236,0.001206484
ENSG00000120910,46.57988083,1.798431465,0.318520574,4.34E-09,4.54E-08
ENSG00000120913,30.60696583,1.32459423,0.377653052,0.000175466,0.000867272
ENSG00000120915,3.610824751,-4.392679577,1.972739361,0.001109545,0.004475803
ENSG00000120948,321.4366999,0.945430771,0.140657651,1.03E-11,1.35E-10
ENSG00000121064,16.48547589,-1.511463835,0.50281974,0.000770114,0.003239128
ENSG00000121067,27.34503578,0.942860302,0.394488822,0.009597182,0.028890958
ENSG00000121274,49.47380241,1.444183965,0.342521895,9.14E-06,5.86E-05
ENSG00000121281,101.1814892,3.446558926,0.322747794,3.22E-27,1.03E-25
ENSG00000121297,10.73703828,2.130842082,0.735038759,0.000740445,0.003131517
ENSG00000121316,32.08384914,-4.770603584,0.548510381,4.90E-19,1.06E-17
ENSG00000121390,56.87311596,0.842265908,0.319662762,0.005450786,0.017969624
ENSG00000121552,2062.98758,-4.408222299,0.140070343,1.85E-218,7.29E-216
ENSG00000121578,14.4044702,-1.090452887,0.509290032,0.014342782,0.040551196
ENSG00000121691,24.05489101,-1.679244544,0.482133277,0.000121285,0.000619781
ENSG00000121716,32.08540233,1.390153229,0.393977145,0.000153364,0.000766544
ENSG00000121741,46.78418393,0.793003655,0.307714786,0.006746303,0.021535736
ENSG00000121742,100.0280112,-3.698423405,0.265236857,4.11E-45,2.21E-43
ENSG00000121766,39.78036822,-0.868339224,0.317012197,0.003776802,0.013106211
ENSG00000121858,6.48687532,-5.564017095,1.710451408,4.97E-05,0.000278271
ENSG00000121879,21.15259456,1.050573299,0.443803488,0.008888117,0.027136288
ENSG00000121900,98.9166927,-1.793732704,0.231898498,2.57E-15,4.51E-14
ENSG00000121903,14.38526593,1.631290721,0.654167106,0.003332929,0.011763279
ENSG00000121931,200.3016868,1.703357608,0.218677676,2.29E-15,4.02E-14
ENSG00000121940,18.5244107,1.083143367,0.463296281,0.009206642,0.027978784
ENSG00000121957,17.44648579,-2.438974741,0.512911637,2.96E-07,2.42E-06
ENSG00000122008,17.94325881,1.563652173,0.518629522,0.000757177,0.003193472
ENSG00000122026,313.580982,-2.209700397,0.139250673,2.03E-57,1.40E-55
ENSG00000122033,38.93361424,-0.76224133,0.308273521,0.009100648,0.027717711
ENSG00000122034,37.10786986,-0.760627718,0.337788993,0.016395245,0.045323392
ENSG00000122042,84.7692488,1.484066147,0.264174075,7.10E-09,7.28E-08
ENSG00000122126,66.22244441,0.713035731,0.251104573,0.003334101,0.011764407
