Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_MF_DIRECT,"GO:0001228~transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",7,7.865168539,0.008751976,"PLAGL1, FOXH1, GATA4, GATA3, PHOX2B, ZNF212, HINFP",71,483,18976,3.87344356,0.811789619,0.890351233,0.890351233
GOTERM_MF_DIRECT,GO:0005085~guanyl-nucleotide exchange factor activity,5,5.617977528,0.011271373,"RGP1, PLEKHG3, EIF2B4, HERC1, ARHGEF17",71,236,18976,5.662449272,0.88394854,0.890351233,0.890351233
GOTERM_MF_DIRECT,GO:0003696~satellite DNA binding,2,2.247191011,0.01831069,"MBD4, MBD2",71,5,18976,106.9070423,0.970141241,0.890351233,0.890351233
GOTERM_MF_DIRECT,GO:0031267~small GTPase binding,5,5.617977528,0.025392811,"RGP1, PLEKHG3, DIAPH1, DIAPH2, TBC1D30",71,302,18976,4.424960358,0.992455577,0.890351233,0.890351233
GOTERM_MF_DIRECT,GO:0035005~1-phosphatidylinositol-4-phosphate 3-kinase activity,2,2.247191011,0.025542072,"PIK3C2A, PIK3C2B",71,7,18976,76.36217304,0.992671962,0.890351233,0.890351233
GOTERM_MF_DIRECT,GO:0003735~structural constituent of ribosome,4,4.494382022,0.033603848,"RPS26, RPS4X, RPS3A, RPS4Y1",71,191,18976,5.597227343,0.998488227,0.890351233,0.890351233
GOTERM_MF_DIRECT,GO:0016303~1-phosphatidylinositol-3-kinase activity,2,2.247191011,0.036290802,"PIK3C2A, PIK3C2B",71,10,18976,53.45352113,0.999109281,0.890351233,0.890351233
GOTERM_MF_DIRECT,GO:0003779~actin binding,5,5.617977528,0.037902071,"PLEKHG3, DIAPH1, DIAPH2, MYO1B, TNNC2",71,343,18976,3.896029237,0.999351868,0.890351233,0.890351233
GOTERM_MF_DIRECT,GO:0070410~co-SMAD binding,2,2.247191011,0.043391606,"FOXH1, GATA4",71,12,18976,44.54460094,0.999781478,0.890351233,0.890351233
GOTERM_MF_DIRECT,GO:0052742~phosphatidylinositol kinase activity,2,2.247191011,0.057438849,"PIK3C2A, PIK3C2B",71,16,18976,33.4084507,0.999986853,0.890351233,0.890351233
GOTERM_MF_DIRECT,GO:0000976~transcription regulatory region sequence-specific DNA binding,4,4.494382022,0.058389252,"FOXH1, GATA4, GATA3, HINFP",71,239,18976,4.473098002,0.999989147,0.890351233,0.890351233
GOTERM_MF_DIRECT,GO:0004198~calcium-dependent cysteine-type endopeptidase activity,2,2.247191011,0.060918769,"CAPN6, CAPN3",71,17,18976,31.44324772,0.99999349,0.890351233,0.890351233
GOTERM_MF_DIRECT,GO:0015095~magnesium ion transmembrane transporter activity,2,2.247191011,0.060918769,"TUSC3, CLDN16",71,17,18976,31.44324772,0.99999349,0.890351233,0.890351233
GOTERM_MF_DIRECT,GO:0008331~high voltage-gated calcium channel activity,2,2.247191011,0.084926122,"CACNB4, SCN11A",71,24,18976,22.27230047,0.999999953,1,1
