Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
KEGG_PATHWAY,hsa03010:Ribosome,4,4.494382022,0.044948176,"RPS26, RPS4X, RPS3A, RPS4Y1",42,167,8586,4.896492729,0.996663122,1,1
KEGG_PATHWAY,hsa00562:Inositol phosphate metabolism,3,3.370786517,0.047248475,"PIK3C2A, PLCB2, PIK3C2B",42,73,8586,8.401174168,0.99752556,1,1
KEGG_PATHWAY,hsa04070:Phosphatidylinositol signaling system,3,3.370786517,0.077976006,"PIK3C2A, PLCB2, PIK3C2B",42,97,8586,6.322533137,0.999957535,1,1
KEGG_PATHWAY,hsa05171:Coronavirus disease - COVID-19,4,4.494382022,0.098217652,"RPS26, RPS4X, RPS3A, RPS4Y1",42,232,8586,3.524630542,0.999997292,1,1
