"","GSM283173","GSM283177","GSM283187","GSM283189","GSM283192","GSM283196","GSM283203","GSM283222","GSM283397","GSM283398","GSM283400","GSM283401","GSM283403","GSM283405"
"1",-0.595655385080927,-0.257476244143128,-0.370698835444127,-0.408863837857102,-0.203290383235812,0.666456617003839,-0.201228049963875,0.66555156575071,-0.15127197518969,-1.11846129573944,-0.539887939471596,-0.414209134867372,0.34982012772351,1.11361783589291
"2",-0.635501108875969,-0.349711548391309,-0.387006537042548,-0.420525801697103,-0.293134960560029,-0.470751497098439,-0.385862034890897,-0.0839153789138036,0.0608571428571429,-0.621,-0.906178552231607,-1.83264844206385,-0.266357142857143,0.340634226801832
"3",1.60718844914992,2.12550729620043,1.7413726904592,1.42197420028427,2.52133008014022,3.06469069598871,2.5973660489369,3.09221460667301,1.03004619089998,1.38887320201687,1.41802532836497,1.24275510441768,1.46003582495574,1.65149192528524
"4",-1.17498114912356,-0.227813041111692,-0.151428571428571,-0.379702549057115,0.23628690312367,-0.0437857142857143,-0.442426596938073,0.270011158963886,0.000257520432676557,-1.73792359855225,-0.442574558968579,-0.657785714285714,-0.0576428571428571,0.926784899628078
"5",-0.442642857142857,-0.171200645079884,-0.331957323092943,-0.522153945437874,-0.142013795107203,-0.384928571428571,-0.585142857142857,-0.216680569947372,-0.39002610647882,-0.790118681821486,0.0996207217205599,-0.729371189598693,0.442406108618704,1.1350021718184
"6",0.593139552373379,1.6835293861461,0.915504560925527,0.813712867318918,1.38014077749078,1.91750552863668,0.729867786543625,1.15834973743405,0.782350260216518,1.03968435581271,0.61742469814819,0.838881903168318,1.07280815113223,0.956147859820936
"7",0.178402408101716,0.195740742854572,-0.270285714285714,0.0319101491622716,0.119214285714286,-0.0835,-0.193926763203376,0.0291058865850448,-0.145554692299554,-0.377215984043894,-0.607785714285714,-0.701471369121641,-0.338142857142857,0.0149285714285714
"8",1.18438702667487,1.87713295840549,1.6016098258564,0.956461009675648,1.62610009612616,1.59656836953749,1.15149563940198,0.664060372495104,0.637214618325778,1.35052558130879,1.33051492385389,1.03548343659725,1.30487104323592,1.17448534484862
"9",0.87200362549533,1.42891149599518,0.82404274031053,0.697680654888321,0.821814180140971,0.626824224342141,1.56877245279651,0.773347932845997,0.404116818211345,0.3255,0.35185703161943,0.018413144771929,0.446865982173667,0.698790889275233
"10",-0.0493456895318045,0.250499991102907,-0.261992093405914,-0.232823960097755,0.123128277329896,-0.273637685173186,0.0911563416438153,-0.0266540091357457,-0.0868185054730873,-0.574663892851587,-0.453214285714286,-0.790406931302057,-0.109757081729829,0.466095384105444
"11",0.378071428571429,0.857900989804755,0.3555,0.310225788134795,0.416420498173651,0.114050849007854,0.734638385666221,0.107456417160201,0.175226469588526,0.0356432833864593,-0.157379718257407,-0.353500507651911,0.0431428571428571,0.489716014795165
"12",0.0300702368715006,0.607601275010499,-0.459026595287152,-0.233571428571429,0.186407536955687,-0.101987001767257,0.323714285714286,-0.0621382619863974,-0.159647921074538,-0.292714285714286,-0.695288882214315,-0.790406931302057,-0.167011755235479,0.554253779843796
"13",0.105481984559479,0.453760315758263,-0.0463399853630176,0.185066479907429,0.30684700433063,0.243642857142857,0.420987632192776,0.303512962609389,0.165139127101951,-0.287528272005643,-0.175525608986938,-0.326902909493023,0.000435104592071632,0.283285714285714
"14",-0.0261222563635338,0.245087836532988,-0.486060649592832,-0.391704721986331,-0.00983776588889164,-0.0923477640651898,-0.0165687453980694,-0.117416429845704,-0.363841161066148,-0.696129137485886,-0.979810256697889,-1.19365927713405,-0.694078486708379,-0.537034016447623
"15",0.355503210612567,0.556145194235226,-0.0945991259721573,-0.0966435388938355,-0.0313533697079879,-0.212873306161047,0.324994999241601,-0.0895,-0.138356437922924,-0.308042932755219,-0.258191547927981,-0.352273034322434,-0.0347857142857143,0.33380036146819
"16",-2.77257177361278,-2.45754087196779,-2.34284498800271,-2.27512914517445,-2.25519264490419,-2.45484034984625,-1.97531112404429,-2.61167273795256,-1.7619489430036,-4.20463418638106,-4.41557534784875,-4.52775535253334,-4.11581465286124,-2.88474811378557
"17",1.12940363166795,1.45665587067669,0.819922985207976,0.862051997320298,1.48736623895415,1.76474305978163,1.91200194114615,2.17035248629521,0.595538140613639,0.690061259474876,0.78094765330835,0.84310337669401,1.01566408248736,0.362796667514718
"18",-3.84543183648782,-2.88784322726238,-2.87840905306296,-2.54828807145448,-2.81911197497943,-3.00238399160247,-2.69982765555998,-3.13066748804047,-2.64747634569154,-5.01404487444083,-5.10788590034406,-4.93883139834465,-4.68916452716274,-3.60289556732671
"19",NA,2.24141972203341,2.59919485273035,1.96953471292693,2.34918290319143,2.17165889434568,2.24193029830527,0.5977705570376,1.55473460698418,0.718859520681038,0.692102789723599,1.2361550667032,1.6408050076414,1.90847111584356
"20",0.164357142857143,0.409871253620516,-0.0622880038119875,0.700857779892147,0.131492843974103,0.185076168656873,0.182814942237744,0.121107527554248,0.148181047323489,-0.363214285714286,-0.00338436664578675,0.210305497613411,0.393882767135038,0.544408244264389
"21",1.26289179711787,1.52941691456082,0.978356968919984,1.18333536292707,1.03451019071382,0.978434666553282,0.901903345008434,0.769748041083553,0.648940378448408,0.773979214144257,0.347384741631896,0.199311059202068,0.540885517653145,0.425667082110894
