gene_name,gene_id.x,colon_mock_1,colon_mock_2,colon_mock_3,colon_west_Africa_1,colon_west_Africa_2,colon_west_Africa_3,colon_2022_1,colon_2022_2,colon_2022_3,colon_Congo_1,colon_Congo_2,colon_Congo_3,gene_id.y,skin_mock_1,skin_mock_2,skin_mock_3,skin_west_Africa_1,skin_west_Africa_2,skin_west_Africa_3,skin_2022_1,skin_2022_2,skin_2022_3,skin_Congo_1,skin_Congo_2,skin_Congo_3
AC084262.1,ENSG00000260253,0,0,0,0,0,0,0,0,0,0.450221729,0,0,ENSG00000260253,0,0,0,0,0,0,0,0,0,0,0,0
AC084262.2,ENSG00000285601,0.17215185,0.309410052,0,0,0,0.103693468,0.165019883,0,0.159200213,0,0,0,ENSG00000285601,0,0,0,0,0.836298792,0.539116183,1.557964859,1.10686341,0.719724868,1.369879336,0.888870259,3.868514521
AC084277.1,ENSG00000286124,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000286124,1.134346112,0,0.461164699,0,0,0,0,0,0,0,2.764903388,0
AC084291.1,ENSG00000256071,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000256071,0,0,0,0,0,0,0,0,0,0,0,0
AC084335.1,ENSG00000286976,0.13441768,0.161060062,0,0,0,0,0,0,0.248609856,0.161816951,0.099403183,0.152584023,ENSG00000286976,0,0,0,0,0,0,0,0,0,0,0,0
AC084346.1,ENSG00000254057,0,1.274753787,0.598841487,0.686509019,3.377538279,0,1.019810374,0.722512679,0,0,1.180130402,0,ENSG00000254057,0,0,0,0,0,0,0,2.280110674,0,0,0,0
AC084357.2,ENSG00000249753,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000249753,0,0,0,0,0,0,0,0,0,0,0,0
AC084361.1,ENSG00000257095,0,0,0,0.597161058,1.175183006,0,0,0,0,0.557028861,0,0,ENSG00000257095,0,0,0,0,0,0,0,0,0,0,0,0
AC084364.3,ENSG00000286197,0,0.308182234,0.28954973,0,0.653238173,0,0,0.34934679,0,0,0,0.291963659,ENSG00000286197,0,0,0,0,1.249470219,0,0,0,0,0,0,0
AC084365.1,ENSG00000257995,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000257995,0,0,0,0,0,0,0,0,0,0,0,0
AC084375.1,ENSG00000256969,0.266476037,0,0.599977808,1.031717539,0.338394727,1.605084367,0.510872749,0.723883671,1.232140166,1.283174644,0.985308116,0.907469591,ENSG00000256969,0.282241241,1.48001444,0.917954021,0,0,0,0,0,0,0,0,0
AC084398.2,ENSG00000257202,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000257202,0,0,0,0,0,0,0,0,0,0,0,0
AC084706.1,ENSG00000254001,0,0,0,0,0,0.490364905,0,0,0,0,0,0,ENSG00000254001,0,0,0,0,0,0,0,0,0,0,0,0
AC084724.1,ENSG00000286302,0.202352841,1.212301872,0,1.04460162,0.770896345,0.975077189,0.969848482,0.274846322,0.748516274,0.97439919,0,0.459401032,ENSG00000286302,0.2143244,1.123872637,0,0,0,0,0,0,0,0,0,0
AC084734.1,ENSG00000254380,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000254380,0,0,0,0,0,0,0,0,0,0,0,0
AC084740.1,ENSG00000287226,0.598435532,0,0.224565557,0.257440882,0,0.240306665,0.38242889,0.270942255,0.36894197,0.240139573,0.590065201,0.452875449,ENSG00000287226,0,0,0,0,0,0,0,0,0.833970967,0,0,0
AC084741.1,ENSG00000287948,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000287948,0,0,0,0,0,0,0,0,0,0,0,0
AC084756.1,ENSG00000259684,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000259684,0,0,0,0,0,0,0,0,0,0,0,0
AC084757.2,ENSG00000259469,0,0.623212963,0,0.671253263,0,0,0,0,0,0,0,0,ENSG00000259469,0.550893089,0,0,0,0,0,0,0,0,0,5.37108084,0
AC084757.3,ENSG00000259705,0.289105242,0.346407617,0.162732015,0.186555204,0,0,0.138564045,0,0.267354758,0.174017766,0.320694211,0.164088686,ENSG00000259705,0,0,0,0,0,0,0,0,0,0,0,0
AC084757.4,ENSG00000273925,0,0,0,0,0,0,0,0.725259876,0.493793055,0,0,0.606129879,ENSG00000273925,0,0,0.45984959,0,0,0,0,0,0,0,0,0
AC084759.2,ENSG00000259669,0.078279193,0,0,0,0.198811618,0,0.075036215,0.106322936,0.217169855,0,0.057888225,0,ENSG00000259669,0,0,0,0,0,0,0,0,0,0,0,0
AC084768.1,ENSG00000254007,0,0,0,0,0,0,0,0.193451671,0,0,0,0,ENSG00000254007,0,0,0,0,0,0,0,0,0,0,0,0
AC084781.1,ENSG00000277229,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000277229,0,0,0,0,2.079910792,0,0,0,0,0,0,0
AC084781.2,ENSG00000277790,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000277790,0,0,0,0,0,0,0,0,0,0,0,0
AC084782.1,ENSG00000259941,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000259941,0,0,0,0,0,0,0,0,0,0,0,0
AC084782.2,ENSG00000261823,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000261823,0,0,0,0,0,0,0,0,0,0,0,0
AC084782.3,ENSG00000277245,0.485926891,0,0,0,0,0,0,0,0,0,0,0,ENSG00000277245,0,0,0,0,0,0,0,0,0,0,0,0
AC084809.1,ENSG00000226377,0.835909949,0.445152116,0.313678874,0.359599962,0.589728906,0.111888818,0.267093193,0.252306015,0.601238766,0.782677127,0.206054515,0.632587929,ENSG00000226377,0.885363892,0.257925797,0.079987065,0,0,0.581724903,0,3.184916497,0.776607885,0,0.479560789,0
AC084809.2,ENSG00000236377,1.097131808,0,0,1.415924852,0,1.321686658,0.525839724,1.490182401,1.521885627,1.981151477,1.217009478,2.49081497,ENSG00000236377,0,0,0,0,0,0,0,2.351364133,0,2.910101739,0,0
AC084816.1,ENSG00000256995,0.213099957,0.459607739,0.335860111,0.110008122,0.270613082,0.462088932,0.285980208,0.057888725,0.118240583,0.3591526,0.283661086,0.145140053,ENSG00000256995,0,0,0,0.218135264,0,0,0.192854299,0.18268565,0,0,0,0
AC084819.1,ENSG00000256923,0,0.793714622,0.745727134,1.709796048,0,1.595998984,0,3.598931081,0.612582894,0,0,0,ENSG00000256923,0,0.613182083,0,0,0,0,0,0,0,7.028170239,0,0
AC084824.3,ENSG00000274105,0.328114186,0,0.369378861,0.846908323,0,0,0.314520956,0.891324053,0,0,0.242643634,0,ENSG00000274105,0,0.60745141,0,0,0,4.110131088,2.969415499,0,0,1.740621601,1.69414933,3.686612991
AC084824.4,ENSG00000275854,0.384221263,0.920752393,0,0,0.487917978,0,0,0.521869623,0.355314839,0,0,0,ENSG00000275854,0.406952487,0.355662385,0.661780806,1.966499849,5.599540954,2.406478941,0,0,0,0,1.983846548,0
AC084824.5,ENSG00000276148,0.680062332,4.074273605,0.765589116,2.633003115,2.590809024,4.096268578,0.651888471,9.23696597,1.257797322,0.818684065,0,1.54394342,ENSG00000276148,0,0,2.928340006,10.44197135,3.303683969,0,3.07726352,14.5750416,0,0,7.022720711,3.820509346
AC084834.1,ENSG00000286348,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000286348,0,0,0,0,0,0,0,0,0,0,0,0
AC084838.1,ENSG00000255076,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000255076,0,0,0,0,0,0,0,0,0,0,0,0
AC084855.1,ENSG00000254744,0,0,0,0,0.623545528,0,0,0,0,0,0,0,ENSG00000254744,0,0,0,0,2.385352236,0,0,0,0,0,0,0
AC084855.2,ENSG00000259219,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000259219,0,0,0,0,0,0,0,0,0,0,0,0
AC084864.1,ENSG00000242078,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000242078,0,0,0,0,0,17.30297809,0,0,0,0,0,0
AC084864.2,ENSG00000286380,0,0,0,1.164272255,0,0.362261011,0.288254752,0,0,0.362009121,0,0,ENSG00000286380,0,0,0,16.93000566,21.91255052,22.60132042,32.657212,32.2242622,10.05765415,14.35733278,13.97401118,13.51494955
AC084866.1,ENSG00000249955,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000249955,0,0,0,0,0,0,0,0,0,0,0,0
AC084866.2,ENSG00000251200,0,0,0,0,0.927615194,0,0,0,0,0,0,0,ENSG00000251200,0,0,0,0,0,0,0,0,0,0,0,0
AC084871.1,ENSG00000251139,0,0,0,0,0,0,0,0,0,0.5384021,0,0,ENSG00000251139,0,0,0,0,0,0,0,0,0,0,0,0
AC084871.3,ENSG00000286256,0.356654912,0.213673016,0,0,0,0.21482653,0,0.484427549,0,0.214677155,0,0,ENSG00000286256,0,0,0,0.912705644,0,0,0,0,0,0,0,0
AC084876.1,ENSG00000277299,0,0,0.493273487,0,0.556424403,0,0,0,0.405203038,0,0,0,ENSG00000277299,0,0,0,0,0,0,0,0,0,2.324449439,0,0
AC084879.2,ENSG00000258313,0,0,0,0,0.96658006,0,0,0,0.703889287,0,0,0,ENSG00000258313,0,0,0,0,0,0,0,0,0,0,0,0
AC084880.2,ENSG00000256311,0,0,0,0,0,0,0,0,0,0.674883271,0,0,ENSG00000256311,0,0,0,0,0,0,0,0,0,0,0,0
AC084880.3,ENSG00000256609,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000256609,0,0,0,0,0,0,0,0,0,0,0,0
AC084880.4,ENSG00000256884,0,1.166499133,0.547986664,0.628209293,1.854426563,0.58639824,0.933206027,0,0,0,0.359970452,0,ENSG00000256884,2.062268754,0,3.353634447,2.491354228,4.729363879,3.048762748,0,4.172958183,2.035062603,5.164547974,5.026661445,0
AC084882.1,ENSG00000259554,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000259554,0,0,0,0,0,0,0,0,0,0,0,0
AC087045.2,ENSG00000272456,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000272456,0,0,0,0,0,3.507748964,1.267108508,0,0,0,1.445854264,1.573150907
AC087071.1,ENSG00000229196,0,0,0,0,0.67295857,0,0,1.439572432,0.490066315,0,0,0,ENSG00000229196,0,0.490545667,0,0,0,0,0,2.271506483,0,0,0,0
AC087071.2,ENSG00000240571,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000240571,0,0,0,0,0,0,0,0,0,0,0,0
AC087164.1,ENSG00000266677,0,0,0,0.31810159,0,0.148465022,0.23627024,0.167392143,0,0.14836179,0.637964307,0.279793169,ENSG00000266677,0,0.228160775,0,0,0,0,1.115322364,0.528257322,1.545718897,0,0,0
AC087175.1,ENSG00000286315,0.465780668,0.558101161,0.524358715,0,0.788652388,0.56111407,0.297656096,1.897943754,0.574317628,0.747631882,0.459265784,0,ENSG00000286315,0,0,0,0,0,0,0,0,0,0,0,0
AC087190.1,ENSG00000260349,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000260349,0,0,0,0,0,0,0,0,0,0,0,0
AC087190.2,ENSG00000261392,0,0,0.419904787,0,0,0.449338359,0,0,0,0,0.275833932,0,ENSG00000261392,0,0.345271186,0,0,0,0,0,6.395210815,0,0,0,0
AC087190.3,ENSG00000263244,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000263244,0,0,0,0,0,0,0,0,0,0,0,0
AC087203.3,ENSG00000270074,0,0,0,0,0,0.218714793,0,0,0,0,0,0,ENSG00000270074,0,0,0,0,0,0,0,0,0,0,0,0
AC087222.1,ENSG00000262663,2.229093198,2.670912697,4.391504235,2.876799699,3.538373435,4.027997435,3.739304704,6.055344358,3.607432598,2.683464435,6.181635441,6.325879289,ENSG00000262663,0.590242595,0,0,2.852205138,0,0,5.04329299,0,4.659647309,2.956293831,0,6.261390318
AC087235.1,ENSG00000115934,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000115934,0,0,0,0,0,0,0,0,0,0,0,0
AC087235.2,ENSG00000256321,0.172416048,0,0,0,0,0,0,0,0,0,0,0,ENSG00000256321,0,0,0,0,0,0,0,0,0,0,0,0
AC087239.1,ENSG00000278743,0,1.176695804,0.552776757,0,0.623545528,0.591524099,0.941363422,0,0,1.18222559,0,1.114770336,ENSG00000278743,0,0.454526579,0.845737358,0,0,0,0,2.104717545,2.052851612,5.209692624,0,0
AC087241.2,ENSG00000257023,0,0,0,0,0,0,0.936995146,0.442559971,0,0,0.963818797,0,ENSG00000257023,0.690214078,0,0,1.667646624,0,0,0,1.396633916,0,0,0,0
AC087242.1,ENSG00000255648,0,0,0,0.633700633,0,0,0,0,0.454082425,1.773338385,0,0,ENSG00000255648,0,0,1.268606037,0,0,0,0,0,2.052851612,0,0,0
AC087257.1,ENSG00000248100,0,0,0,0,0,0,0.102019681,0,0,0,0,0,ENSG00000248100,0,0,0,0,0,0,0,0,0,0.56459723,0,0
AC087260.1,ENSG00000256473,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000256473,0,0,0,0,0,0,0,0,0,0,0,0
AC087269.1,ENSG00000254367,1.518193205,1.819108107,1.025475583,1.567467079,0.771174145,0.365785713,0,0.412418048,0,0.365531372,0.449087461,0.344674936,ENSG00000254367,0,0,0,0,0,0,0,0,0,0,0,0
AC087269.3,ENSG00000286910,2.941002544,9.397137865,3.310872303,5.060757586,2.489829265,1.771475312,2.819161662,1.331541691,3.17302972,0,2.537383343,2.782062096,ENSG00000286910,0,0,0,0,0,0,0,0,0,0,0,0
AC087273.1,ENSG00000253215,0.530937132,0.636172022,0,0,0,1.279212796,0.508941283,0,0,0,0,0,ENSG00000253215,0,0,0,0,0,0,0,0,0,0,0,0
AC087273.2,ENSG00000254054,0.191325438,0,0,0,0,0,0,0,0,0,0.282974047,0,ENSG00000254054,0,0,0,0,0,0,0,0,0,0,0,0
AC087276.1,ENSG00000254577,4.604356441,3.67797814,0,0,0,0,2.942403702,2.084626746,1.419317743,3.6952625,1.134988802,1.742209378,ENSG00000254577,4.876758489,0,1.321753467,31.42101398,0,19.22553121,6.944862479,19.73603993,6.416563508,40.70961996,55.47181851,94.84466645
AC087276.2,ENSG00000254907,0,0,0,0,0.453199545,0,0,0,0,0,0.263917345,0.405113489,ENSG00000254907,0.377995258,0,0,0,0,0,0,0,0,0,0,0
AC087276.3,ENSG00000255340,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000255340,0,0,0,0,0,0,0,0,0,0,0,0
AC087277.1,ENSG00000254566,0.524982697,0,0,0,0,0.632433242,0,0,0,0,0.388229815,0,ENSG00000254566,0,0,0,0,0,0,0,0,0,0,0,0
AC087277.2,ENSG00000255186,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000255186,0,0,0,0,0,0,16.83324283,0,0,0,0,0
AC087280.2,ENSG00000283415,0.058234655,0.279108439,0.393350576,0.15031174,0.443708947,0.210461404,0.223288359,0.158194773,0.269267206,0.420630129,0.086130189,0.198314939,ENSG00000283415,0,0.107812234,0.100303083,0.596106734,0.282898918,0.364738981,1.054040915,1.996928776,0.730394644,0,0,0
AC087284.1,ENSG00000273691,0.26774618,0.320815062,0.602837569,0.345545054,0,0,0,0.363667011,0.742807856,0,0,0.303931665,ENSG00000273691,0.283586528,0.247844808,0,0,0,0,3.634632508,2.295325902,0,0,0,0
AC087286.1,ENSG00000259276,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000259276,0,0,0,0,0,0,0,0,0,0,0,0
AC087286.2,ENSG00000259367,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000259367,0,0,0,0,0,0,0,0,0,0,0,0
AC087286.3,ENSG00000259375,0,0,0.995346185,1.521413482,0.374258177,1.420154395,0.565015611,0.400300834,0.545089501,0,0.871785733,0.334548076,ENSG00000259375,0,0,0,0,0,0,0,0,0,0,0,1.655687681
AC087286.4,ENSG00000259453,0.376495634,0.902238605,0.423844913,0,0.95621459,0,0.721796082,0,0.696340877,0,0.278422186,0,ENSG00000259453,0,0,0,0,0,2.358091294,0,1.613804874,0,0,0,0
AC087289.1,ENSG00000266980,3.471374351,1.13438764,4.973748616,3.665495347,2.805254265,4.942217077,3.32756104,1.285910206,3.502046927,2.659343406,2.100366919,3.224066118,ENSG00000266980,0,0,0,54.91616544,42.92561957,43.48426329,12.85189719,14.87964359,21.10977298,35.15664483,17.92371921,44.32220113
AC087289.2,ENSG00000267342,0.395864331,0,0,0,0.251351686,0.238443823,0.189732163,0,0,0.714834078,0,0,ENSG00000267342,0,0,0,0,0,0,1.791275312,0,0,0,0,0
AC087289.4,ENSG00000267615,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000267615,0,0,0,0,0,0,0,0,0,0,0,0
AC087289.5,ENSG00000267801,0.353846605,0.105995276,0,0,0.112336391,0.213134982,0,0,0,0,0,0,ENSG00000267801,0,0.163772727,0,0,0,0,0,0,0,0,0,0
AC087292.1,ENSG00000263165,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000263165,0,0,0,0,0,0,0,0,2.29342016,0,0,0
AC087294.1,ENSG00000235530,0.408037399,0,0.765589116,0.351067082,0.690882406,0.655402972,0.782266166,0.184739319,1.006237858,0.654947252,0.301747628,0.77197171,ENSG00000235530,0.288118419,0.125902762,0,0,0.660736794,0.851881891,0.615452704,4.081011647,3.980444481,0,2.106816213,0.764101869
AC087301.1,ENSG00000265010,0,0,1.970020591,0,0,0,2.516167651,0,0,0,0,0,ENSG00000265010,0,0,0,4.478228628,0,0,0,0,0,0,0,0
AC087311.2,ENSG00000257435,0,1.051671874,0,0,1.114587632,0,0,0,0,0,0.649071721,0,ENSG00000257435,0,0,0,0,0,0,0,0,0,0,0,0
AC087318.1,ENSG00000256714,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000256714,0,0,0,0,0,0,0,0,0,0,0,0
AC087341.1,ENSG00000253407,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000253407,0,0,0,0,0,1.484503043,0,0,0,0,0,0
AC087354.1,ENSG00000254258,0,0,0,0,0,0.326279445,0,0,0,0,0,0,ENSG00000254258,0,0,0,0,0,0,0,0,0,0,0,0
AC087362.1,ENSG00000254898,0,0,0,0.835199913,0,0,0,0,0,0,0,0,ENSG00000254898,0,0,0,0,0,0,0,0,0,0,0,0
AC087362.2,ENSG00000255487,0,1.314589843,0,0,1.39323454,0,0,0,1.014590418,0,0.811339652,0,ENSG00000255487,2.324080217,0,0,0,0,0,0,0,0,0,0,0
AC087369.2,ENSG00000286969,1.809119117,0,1.018319823,0,0,0,0.433542574,0.614310297,0.418253055,0,0.334465299,0.513404696,ENSG00000286969,0,0,0,0,2.197136037,0,0,0,0,0,0,0
AC087379.1,ENSG00000254645,0.778884478,1.866528008,0.526103669,0.804163643,0.989096068,0.938302231,0.597293264,0.423168824,0.720286043,0.375059921,0.230397061,0.884149518,ENSG00000254645,0,0,0,0,0,0,0,0,0,0,0,0
AC087379.2,ENSG00000254695,0.405289672,0.971240981,0,2.092217963,0.5146725,0.488242113,0.77699838,2.201943403,0,2.927415747,0,0,ENSG00000254695,0,0,0,0,0,0,0,0,0,0,0,0
AC087386.1,ENSG00000258410,0.982048052,1.176695804,1.65833027,1.267401266,0.623545528,0.591524099,0.470681711,0.666934781,2.270412125,0.591112795,0.363117047,0,ENSG00000258410,0,0,0,0,0,0,0,0,0,0,0,0
AC087392.1,ENSG00000262003,0,0.820817073,0,0,0.869922054,0,0.328329194,0,0,0,0.253296281,0,ENSG00000262003,0,0,0,0,0,2.145287934,0,0,2.863978346,0,0,0
AC087392.2,ENSG00000262133,0.960224762,1.150547008,0,0,0,0,0,0,0,0,0,0,ENSG00000262133,0,0,0,2.457284427,0,0,0,4.115892088,0,0,2.478960388,5.394428582
AC087392.3,ENSG00000262228,0.320074921,0.191757835,0.180164276,0,0,0,0.153407372,0.652114008,0,0.192658985,0.11834926,0,ENSG00000262228,0,0.444425989,0,2.457284427,0,5.011783777,4.344990884,0.685982015,2.676310249,1.697973892,0,0
AC087392.4,ENSG00000262434,0,2.077376542,2.60237288,1.491673918,1.467769721,1.392394175,5.539710673,2.354856139,1.068868918,0,4.701095595,1.968051334,ENSG00000262434,0,0,0,20.70489656,25.26706443,7.239243233,2.61504081,7.431471826,0,9.197358584,8.9518014,16.23323416
AC087392.5,ENSG00000277491,0,0.688210634,0,0.741261272,0.729382499,0.69192594,0.550572472,0,0,0.691444824,0,0,ENSG00000277491,0,0,0,0,2.790227974,0,0,2.461959991,0,0,0,0
AC087393.2,ENSG00000263986,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000263986,0,0,0,0,0,0,0,0,0,0,0,0
AC087399.1,ENSG00000265644,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000265644,0,0,0,0,0,0,0,0,0,0,0,0
AC087427.1,ENSG00000286363,0,0,0,0,0,0,0,0,0,0,0.414990911,0,ENSG00000286363,0,0,0,0,0,0,0,0,0,0,0,0
AC087428.1,ENSG00000287505,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000287505,0,0,0,0,0,0,0,0,0,0,0,0
AC087430.1,ENSG00000235158,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000235158,0,0,0,0,0,0,0,0,0,0,0,0
AC087439.1,ENSG00000253358,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000253358,0,0,0,0,0,0,0,0,0,0,0,0
AC087439.2,ENSG00000254219,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000254219,0,0,0,0,0,0,0,0,0,0,0,0
AC087442.1,ENSG00000255091,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000255091,0,0,0,0,0,0,0,0,0,0,0,0
AC087457.1,ENSG00000250007,0.178705669,0,0.134120172,0,0,0.071760718,0,0.161818322,0,0.071710821,0.044051527,0.27047662,ENSG00000250007,0,0,0,0,0,0,0,0,0,0.316006806,0,0
AC087463.1,ENSG00000260780,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000260780,0,0,0,0,0,0,0,0,0,0,0,0
AC087463.2,ENSG00000260959,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000260959,0,0,0,0,0,0,0,0,0,0,0,0
AC087463.3,ENSG00000287888,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000287888,0,0,0,0,0,0,0,0,0,0,0,0
AC087468.2,ENSG00000286505,0,0,0,0.165969213,0,0,0.123273781,0.34934679,0.118926349,0,0.095102084,0,ENSG00000286505,0,0,0,0,0,0,0,0,0,0,0,0
AC087473.1,ENSG00000259380,0,0,0.086166591,0.098780968,0.048598997,0.230516272,0.036684826,0.051980746,0,0,0.141506303,0,ENSG00000259380,0,0.035425699,0,0,0,0,0.173172072,0,0,0.203021132,0,0
AC087477.2,ENSG00000259275,0.356881503,0.190052238,0.267842698,0.102351196,0.352488535,0.238847794,0.30408577,0.215437919,0.183351085,0.095472686,0.146620747,0.09002522,ENSG00000259275,0,0,0.10244849,0.202952335,0,0,0.179431009,0,0.331563214,0,0,0.222768652
AC087477.3,ENSG00000259312,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000259312,0,0,0,0,0,0,0,0,0,0,0,0
AC087477.4,ENSG00000259534,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000259534,0,0,0,0,0,0,0,0,0,0,0,0
AC087477.5,ENSG00000259542,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000259542,0,0,0,0,0,0,0,0,0,0,0,0
AC087482.1,ENSG00000259347,1.932391986,2.048241597,2.175415699,2.206130068,2.076395059,2.417437995,2.778504263,3.836066259,1.855741987,1.699977205,2.253458847,0.50620426,ENSG00000259347,0,0,0,0,0,0,0,0.637151858,0.621450713,0,0,0
AC087490.1,ENSG00000286973,0,0,0,0,0,0,0.346053906,0,0,0,0,0,ENSG00000286973,0,0,0,0,0,0,0,0,0,0,0,0
AC087491.1,ENSG00000214546,0,0,0,0.758319586,0.746167452,0.707848922,0.281621275,0,0,1.061035101,0.217262501,0.333498239,ENSG00000214546,1.244695681,2.447597103,2.02410782,0,1.427219121,5.520301587,0,0,0,0,4.550811172,0
AC087498.1,ENSG00000180042,0,0,0,0,0,0,0,0.403689624,0,0.357795258,0,0,ENSG00000180042,0,0,0,0,0,0,0,0,0,0,0,0
AC087500.1,ENSG00000261879,0.381351993,0.15231274,0.286208015,0.082026875,0.322849552,0.765675005,0.304627674,0.345314953,0.117553812,0.153028522,0.329015763,0,ENSG00000261879,0.471232377,0.529509579,0.437892527,0.975907257,0,0.398084658,2.013208607,0.544873698,0.531446536,0.674348084,0.328171945,0
AC087500.2,ENSG00000263164,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000263164,0,0,0,0,0,0,0,0,0,0,0,0
AC087501.1,ENSG00000225751,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000225751,0,0,0,0,0,0,0,0,0,0,0,0
AC087501.2,ENSG00000262815,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000262815,0,0,0,0,0,0,0,0,2.288949555,0,0,0
AC087501.3,ENSG00000263051,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000263051,0,0,0,0,0,0,0,0,0,0,0,0
AC087501.4,ENSG00000271851,0.354927224,0.28351727,0.266375994,0.45805825,0.901435659,0.285047839,0.113407725,0.160693637,0.437632935,0.142424818,0.174981424,0.268596728,ENSG00000271851,0,0.32854575,0.509437415,1.211045821,0.574735248,0,4.282762708,3.549826896,3.956970925,0,0,0
AC087516.1,ENSG00000259395,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000259395,0,0,0,0,0,0,0,0,0,0,0,0
AC087516.2,ENSG00000259737,0,0,0.080210123,0,0,0,0,0,0,0,0,0,ENSG00000259737,0,0,0,0,0,0,0,0,0,0,0,0
AC087518.1,ENSG00000253381,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000253381,0,0,0,0,14.59274309,0,0,0,0,0,0,0
AC087521.1,ENSG00000244953,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000244953,0,0,0,0,0,0,0,0,0,0,0,0
AC087521.2,ENSG00000246250,0,0,0,0,0,0.061585691,0,0,0,0,0,0,ENSG00000246250,0,0,0,0,0,0,0,0,0,0,0,0
AC087521.3,ENSG00000254409,0,0,0,0,0,0,0,0,0.227239849,0,0,0,ENSG00000254409,0,0.909848481,0.211619321,0,0,0,0,0,0,0,0,0
AC087521.4,ENSG00000283375,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000283375,0,0,0,0,0,0,0,0,0,0,0,0
AC087533.1,ENSG00000286837,0.373243512,0,0.840367588,0,0.473977465,1.124092307,0.715561299,0,0,0.673986416,0,0.423686799,ENSG00000286837,0,0,0,0,0.906592345,2.3377224,0.844458361,3.199730062,3.120880058,0,3.854330437,0
AC087564.1,ENSG00000285367,0.034466283,0,0.116402616,0.177924537,0.087536641,0.083041302,0,0.046813927,0.095619762,0.207458902,0,0.078248697,ENSG00000285367,0,0,0,0.17640341,0,0,0,0,0.144095119,0,0,0
AC087565.1,ENSG00000259817,0,0,0,0,0,0.746913432,0,0,0,0,0,0,ENSG00000259817,0,0,0,0,0,0,0,0,0,0,0,0
AC087565.2,ENSG00000283457,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000283457,0,0,0,0,0,0,0,0,0,0,0,0
AC087588.2,ENSG00000274976,3.296546278,0.789988262,4.453356407,1.701768836,2.511746776,0.794253015,2.527980645,1.791017345,4.267948426,0,1.462696837,0,ENSG00000274976,1.396630365,0,0,0,0,0,0,5.652105333,11.02564434,0,0,0
AC087588.3,ENSG00000286950,0,0,0,0.379954677,0.747731745,0,0,0,0,0,0,0,ENSG00000286950,0,0,0.507087808,0,0,7.375832728,5.328762405,0,0,0,0,1.653952159
AC087591.1,ENSG00000285969,0,0,0.263270862,0,0,0,0.448342945,0.317640878,0,0,0.172941674,0,ENSG00000285969,0,0,0,0,0,0,1.058209687,0,0,0,0,0
