"baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed","delabel"
36.7287233777426,0.100466756747692,0.438083143025298,8.28706052819956e-05,0.00326440293939138,"UP",NA
177.299205169079,1.79223548291203,1.13457997441814,0.00226462231476886,0.0314736776116335,"UP",NA
9.78407834403539,0.15049002538722,0.455514556267907,0.00333677933684314,0.040023896362921,"UP",NA
49.7907904770349,0.855021368420888,0.198005837621559,2.95920566637916e-06,0.000322504097540889,"UP",NA
48.2310946408938,1.9706470667473,0.567800520430336,2.24607096222665e-05,0.00126069167570816,"UP",NA
10.3716912910821,0.12695788556832,0.445916750747839,0.00303356673069892,0.0374980961286205,"UP",NA
6.68535523396859,4.45282285101419,0.850387601289652,1.55885809126224e-08,6.17780185379623e-06,"UP",NA
18.0690337873312,2.19506749784569,1.07192932679457,0.00172876920352522,0.0261072097502342,"UP",NA
40.6690001606415,1.72422749057092,0.727601837581161,0.00024839722495887,0.00699910688179632,"UP",NA
131.187565533426,3.37835832338584,0.840756824008647,1.05927192412172e-06,0.000142816064161483,"UP",NA
55.9940150801527,0.246072011205111,0.532053240247597,0.000574058959466479,0.0124503201855765,"UP",NA
78.6801074084971,4.42939200994972,1.2572871607868,2.33712822673313e-09,1.22259851796864e-06,"UP",NA
8.90947385680056,0.128059058991258,0.446340565013128,0.00301334908947501,0.0373241977520501,"UP",NA
50.3957573932752,0.842966790105057,0.373759479668257,0.00377570054303405,0.0434063460459684,"UP",NA
26.7936310766717,1.22283939013396,0.290019404052178,1.93183437915578e-06,0.000236117102902798,"UP",NA
30.0802478666629,0.840582945114207,0.294221607544359,0.000752897923122721,0.015242103774921,"UP",NA
145.414048833152,0.123321862234785,0.447583330851558,8.61541928448364e-06,0.000636336264577625,"UP",NA
71.4268907548981,0.577011403804462,1.12977254270131,0.00104477763009587,0.0188856189292703,"UP",NA
7.61259711697457,1.35338325117843,0.819795192078469,0.00465655819079544,0.0490522209978912,"UP",NA
144.785245282635,0.676676577413071,0.240567443424211,0.00111512801415439,0.0197342952220719,"UP",NA
