"","GSM283171","GSM283172","GSM283175","GSM283186","GSM283188","GSM283190","GSM283194","GSM283319","GSM283320","GSM283321","GSM283322","GSM283323","GSM283324","GSM283325","GSM283326","GSM283327","GSM283328","GSM283330","GSM283332","GSM283334","GSM283338","GSM283346","GSM283348","GSM283352","GSM283353","GSM283354","GSM283355","GSM283356","GSM283357","GSM283358","GSM283360","GSM283366","GSM283367","GSM283369","GSM283371","GSM283373","GSM283375","GSM283377","GSM283379","GSM283380","GSM283381","GSM283382","GSM283383","GSM283384","GSM283399","GSM283402","GSM283404","GSM283406","GSM283408","GSM283410","GSM283412","GSM283413"
"30488",-0.893150242219517,-1.37633025050599,1.26901444658754,1.56284408215364,1.82067666077289,1.87569655269164,1.73375693790124,-0.361681499004355,-0.750917968429556,-1.30960399860453,-0.784573753379856,-1.60753086016457,-0.733943746454623,-0.609856330637867,-1.05967321297361,-0.821448787325401,-0.404409712941256,-0.86593295525971,-1.36637984452068,-0.303442358090358,-0.72487131746802,-0.877053997243287,-0.956657245125734,0.314068130997744,-0.123457073356148,-0.202182344239892,0.336895532964034,0.316116743994719,0.959673884044357,0.157788225228527,1.27369699058063,0.443423408806721,1.21253125967095,-0.132822161342319,1.29798768754476,-0.494256025808577,0.989525102000274,1.05010551491081,1.28803728155945,1.23887056963206,-1.01372575004146,1.62898501605596,-0.769648144401897,-0.922708801175867,-0.901052035207848,-1.05616130497879,-1.16561577081716,0.204906324158947,0.366746750919952,0.346260620950204,0.646528754506788,0.254951013085044
"25991",-1.21155877579373,-1.07468180214741,1.41303530523262,1.69787949772475,1.7034246203245,1.86744350985377,1.79710800740439,-0.756275025498936,-0.596633864337875,-0.513748873899592,-0.797717520718077,-0.82573498227468,-1.06942852810555,-0.788962063981639,-0.649750301872268,-0.849666564020945,-0.607140412421601,-1.10620144639859,-1.02127351605514,-0.293986909814987,-0.565989765760341,-0.938972222732617,-1.16953258345883,0.0696563933050878,-0.38562735698971,0.0118703788445943,0.0346345663593342,0.12948534767075,1.13869766082422,-0.103409801518511,1.308845370069,0.129777196228632,1.45943922593574,-0.268012388163554,1.56362916109936,-0.588753953275081,1.13286068966659,0.812702821670828,1.35612483644577,1.13344438678235,-0.788086518307995,1.54203236781615,-0.901323758765932,-0.913873246754827,-1.03265560981251,-1.29386006911625,-1.22177347531958,0.263443835738258,0.216748066477253,0.570760367187246,0.707345492275685,0.274242232379865
"42186",-0.750648458657996,-1.14944223574809,1.91092840731365,1.90397086322484,2.05577182516239,2.09087579761045,2.05166054910991,-1.08271306289638,-0.358495973652668,-0.581453636498439,-1.03812153032722,-1.3727161505979,-0.111503158500119,-0.739895890520753,-0.782589911065688,-0.610548820869802,-1.34456972223865,-0.338888349402402,-0.562162264252209,-0.627942681091813,-0.564692280284502,-0.879995528308947,-0.997957525814582,0.0700254918168633,-0.243063992179326,-0.270894168534543,0.360977335530493,-0.197207451594025,1.05040670433018,-0.594103716659901,1.01751649591038,-0.330665797297451,1.29581825946255,-0.415737586383285,1.40587395686727,-0.626045169067593,1.1041695450164,0.594687566513507,1.42548158111754,0.829979057516704,-0.639011501233092,1.82617287023185,-0.721237022282596,-0.496698099416643,-0.677594245725552,-0.678543001737661,-1.05962666660171,-0.0178925653052989,-0.120041962609106,-0.13806832683919,0.334412167191423,-0.207960019731268
"32331",-1.26653257652062,-1.16189585355045,1.54934962668377,1.80181830345878,1.58621452196508,1.84985437912836,1.7742627251677,-1.09412402586159,-0.786916565184037,-0.368742045982961,-0.889691424756162,-0.712069656582598,-0.702015594233151,-0.725475073048527,-0.325919187827909,-1.00698881883304,-0.216441620022819,-0.874424144892187,-0.645787319612169,-0.305066317769796,-0.660682226796535,-0.804418081125667,-0.904958704620137,-0.477847241108442,-0.403745077866221,0.0196426588493827,0.273600826342823,-0.156861991285355,1.42199817025744,-0.107708797576947,1.1311751074827,0.179018165722099,1.47748169951921,-0.651000537126697,1.41157173522839,-0.778351993553027,0.978502308842945,1.30172179474369,1.30395603082134,1.33821431734538,-1.05130116770653,1.87368623062334,-0.827877559941044,-0.889319052076553,-0.831228914057526,-1.3145686521902,-0.891925660833817,0.0296967211988297,0.0632102623636533,0.145132251877666,0.415474817273909,-0.0916967723537532
"18796",-0.76605110751727,-1.41998156333151,1.26454560300941,1.56438026880618,1.41110657770858,1.59822354731496,1.66479131826611,-1.00267436056211,-0.967712295986931,-0.819473142188151,-0.971907743735953,-0.868140336076807,-1.48710872731586,-0.838492505317051,-0.730809346425485,-0.703958480831744,-0.99232558944786,-0.858071261479154,-1.57241616487931,-0.690533048034873,-0.56047416781519,-1.02700795750644,-1.04994307186776,0.311339874431595,-0.148481198861223,-0.249171944837753,0.62040452527622,0.404478814459885,1.02652386738156,0.479437480909079,0.969186081478254,0.566423097572136,1.28915889647034,-0.156033004809463,1.1672112152321,-0.421464999064259,1.46900375664508,0.684734724094558,1.38901055289706,0.95324338003197,-0.917646619515268,1.51487398536772,-0.845484918232088,-0.775840485598322,-0.728851470809275,-1.10084783788923,-1.03120340525546,0.530342246930546,0.535097087712772,0.792417882986125,0.967787598895247,0.528384371314336
"12532",-0.824245756970697,-1.29317174401877,1.68025961546456,1.79481603109241,1.83919090637683,1.91314903185085,2.06389772164684,-1.92858219224028,-0.896630305306976,-0.404730092047826,-0.529042685929697,-0.705598040784709,-0.573732276641661,-0.755323078337457,-0.815748440426872,-0.971217861636098,-0.402212368627434,-0.66248202721049,-0.418892286287533,-0.673811782602255,-0.314721479768801,-0.780815027968929,-0.868305916827562,-0.0654668611499609,-0.494109273471753,-0.460120007296457,-0.150125311160653,-0.372629118437824,1.29819508642003,-0.167749375103399,1.07128526315717,-0.429907326251749,1.6837214851676,-0.707801048777552,1.28057102247728,-0.618421867353624,1.32589004404435,0.667505369611753,1.32998134460248,0.998271283965795,-0.743993322945691,1.83698789838399,-0.666888043196177,-0.359096355053215,-0.565864390952935,-0.660593734645196,-1.05556159621924,-0.0305334486920175,0.0689166264134792,0.0601045944421061,0.506056355279096,-0.050675236055156
"32330",-1.05117405407279,-1.25990110877753,1.06710936086898,1.81978121088942,1.63684013623167,1.73510562776212,1.80061595544908,-0.746969181356195,-0.942454786847613,-1.38883100901251,-0.718395527790604,-1.45643209183842,-1.10065525902783,-0.773800538972664,-0.951514725783044,-0.722577038068495,-0.787738906565635,-1.26443107824524,-0.736166946471642,-0.228113447707849,-0.630583811954887,-0.715956313461834,-0.719440905360077,-0.316622081923215,-0.164693875159831,0.00953571975230657,0.407476114531629,0.18341685547462,1.05630712598443,0.202930570104779,1.08000235089248,0.148222477302368,1.44239990830973,-0.43196207375505,1.53892310389105,-0.684594986377649,1.25980729284181,0.767434457620105,1.42462848962869,0.912045021397179,-0.99437520613143,1.64833928949587,-0.741742293508831,-0.741045375129182,-0.696791058021499,-1.14281882099657,-0.666475108506787,0.479955626015078,0.552086678308703,0.586584138101306,0.810991856348139,0.205718243623373
"25134",-1.15574195457595,-1.04177798718328,1.31347733893194,1.47682569219477,1.35083219491065,1.71266779138238,1.76173561067645,-0.87874620049654,-1.05285781734646,-0.550150094514336,-0.600800746688857,-1.06900271272708,-0.844873576854829,-0.257326011630387,-0.767631332288685,-0.608081777938944,-0.670445393428823,-1.76133381463757,-1.68282530376706,-0.725527977668615,-0.889826030659717,-0.934461917888513,-0.925281487181881,-0.48050544777437,-0.150959642063894,-0.0449098390734904,0.13553310929824,0.355230313105225,1.33468729953002,0.284952533213077,1.61389901964207,0.171938265548677,1.34006893132356,-0.354511950490249,1.55248510388046,-0.812583786093572,1.31379390550803,1.003242094363,1.45719856447714,0.868384732948339,-0.626759205928299,1.75825337833945,-0.704951150222716,-0.56439559043842,-0.502981674676814,-0.739140340440517,-0.864817271148547,0.176370197613948,0.249813643267003,0.432472557671369,0.57112871799912,0.0282170400034741
"26030",-1.17037116780784,-1.27648998782474,1.45048028323248,1.68003701852125,1.74490490256718,1.74616447313118,1.69168804623823,-0.659300411465366,-0.682287574258342,-0.546253953346481,-0.474458431198554,-0.611751622674414,-0.516654045092511,-0.352280086490679,-0.704644951769319,-0.564832619165462,-0.611751622674414,-1.03307797633198,-1.17037116780784,-0.350705623285681,-0.872167836781148,-0.93829529139108,-1.18643069249883,0.0964419269338631,-0.226637922731807,-0.123982921765912,0.085735577139874,0.0898291814728698,1.24485538865969,-0.285837739239747,1.46874405641046,0.00386349047995757,1.44008882607949,-0.343463092542688,1.46370577415447,-0.840048787399181,1.39442939313454,1.19699170722774,1.25965534278668,1.36986776713656,-0.93892507667308,1.41458252215852,-0.839419002117181,-0.92947829744309,-0.994031288848024,-1.3142771047447,-1.32057495756469,0.108092954650851,0.12856097631583,0.241922327075715,0.60908714648134,-0.0509278290539865
"39489",-1.07153385975864,-1.50351254764698,1.71769040391104,1.7038208540658,1.62840517678228,1.78125917403508,1.67550385646509,-0.672495352752749,-0.82043721776869,-0.882272294162071,-0.893830252366441,-1.36972918143139,-1.22294311223589,-0.636087784408982,-0.857711632977784,-0.640710967690731,-1.44225536916381,-0.727395654223508,-0.635798835453873,-0.423421353448568,-0.602569705616308,-0.66035949663816,-0.943818421600343,0.00133361056204269,-0.165678885491109,0.0744376962046852,0.340848632815422,0.199263644811885,1.29264649094532,-0.140829275351713,1.0328813803021,-0.0168701736098406,1.40967081776457,-0.335291922140244,1.3700848109146,-0.67220640379764,0.997051709868549,0.959488345704345,1.23832408738478,1.28860120557379,-0.833150971793497,1.76421118568363,-0.738953612427879,-0.71092556378228,-0.791542322257764,-0.914056679224089,-0.997851876205775,0.266010853442124,0.415975361143829,0.421465391290905,0.59512371331157,0.150142322443311
